Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Other,4.4,1.4599999999999957,Base case,0.95,0,0.6241499999999981,F2,45
Other,4.8,1.6699999999999944,Base case,0.95,0,0.7139249999999976,F2,45
Other,5.2,1.7799999999999938,Base case,0.95,0,0.7609499999999974,F2,45
Other,5.6,1.8799999999999932,Base case,0.95,0,0.8036999999999971,F2,45
Other,6,2.109999999999992,Base case,0.95,0,0.9020249999999965,F2,45
Other,6.4,2.3399999999999905,Base case,0.95,0,1.0003499999999959,F2,45
Other,6.8,2.559999999999989,Base case,0.95,0,1.0943999999999952,F2,45
Other,7.2,2.8699999999999872,Base case,0.95,0,1.2269249999999945,F2,45
Other,7.6,3.049999999999986,Base case,0.95,0,1.303874999999994,F2,45
Other,8,3.26999999999999,Base case,0.95,0,1.3979249999999954,F2,45
Other,8.4,3.579999999999997,Base case,0.95,0,1.5304499999999988,F2,45
Other,8.8,3.7600000000000016,Base case,0.95,0,1.6074000000000008,F2,45
Other,9.2,4.010000000000009,Base case,0.95,0,1.7142750000000035,F2,45
Other,9.6,4.290000000000016,Base case,0.95,0,1.8339750000000068,F2,45
Other,10,4.610000000000023,Base case,0.95,0,1.9707750000000097,F2,45
Liver,0,0,Base case,0.95,0,0,F2,45
Liver,0.4,0.039999999999999994,Base case,0.95,0,0.039999999999999994,F2,45
Liver,0.8,0.07999999999999997,Base case,0.95,0,0.07999999999999997,F2,45
Liver,1.2,0.10999999999999995,Base case,0.95,0,0.10999999999999995,F2,45
Liver,1.6,0.1999999999999998,Base case,0.95,0,0.1999999999999998,F2,45
Liver,2,0.27999999999999964,Base case,0.95,0,0.27999999999999964,F2,45
Liver,2.4,0.3399999999999995,Base case,0.95,0,0.3399999999999995,F2,45
Liver,2.8,0.4099999999999994,Base case,0.95,0,0.4099999999999994,F2,45
Liver,3.2,0.4499999999999992,Base case,0.95,0,0.4499999999999992,F2,45
Liver,3.6,0.5099999999999988,Base case,0.95,0,0.5099999999999988,F2,45
Liver,4,0.5599999999999985,Base case,0.95,0,0.5599999999999985,F2,45
Liver,4.4,0.5999999999999983,Base case,0.95,0,0.5999999999999983,F2,45
Liver,4.8,0.7099999999999976,Base case,0.95,0,0.7099999999999976,F2,45
Liver,5.2,0.7599999999999973,Base case,0.95,0,0.7599999999999973,F2,45
Liver,5.6,0.7799999999999971,Base case,0.95,0,0.7799999999999971,F2,45
Liver,6,0.8299999999999969,Base case,0.95,0,0.8299999999999969,F2,45
Liver,6.4,0.8899999999999966,Base case,0.95,0,0.8899999999999966,F2,45
Liver,6.8,0.9399999999999962,Base case,0.95,0,0.9399999999999962,F2,45
Liver,7.2,1.0299999999999956,Base case,0.95,0,1.0299999999999956,F2,45
Liver,7.6,1.1099999999999952,Base case,0.95,0,1.1099999999999952,F2,45
Liver,8,1.149999999999995,Base case,0.95,0,1.149999999999995,F2,45
Liver,8.4,1.1899999999999946,Base case,0.95,0,1.1899999999999946,F2,45
Liver,8.8,1.2399999999999944,Base case,0.95,0,1.2399999999999944,F2,45
Liver,9.2,1.3299999999999939,Base case,0.95,0,1.3299999999999939,F2,45
Liver,9.6,1.3899999999999935,Base case,0.95,0,1.3899999999999935,F2,45
Liver,10,1.4299999999999933,Base case,0.95,0,1.4299999999999933,F2,45
Other,0,0,Base case,0.9,0,0,F2,45
Other,0.4,0.08999999999999997,Base case,0.9,0,0.03644999999999999,F2,45
Other,0.8,0.26999999999999985,Base case,0.9,0,0.10934999999999995,F2,45
Other,1.2,0.3599999999999997,Base case,0.9,0,0.14579999999999987,F2,45
Other,1.6,0.4299999999999997,Base case,0.9,0,0.1741499999999999,F2,45
Other,2,0.54,Base case,0.9,0,0.2187,F2,45
Other,2.4,0.6500000000000004,Base case,0.9,0,0.2632500000000001,F2,45
Other,2.8,0.7899999999999997,Base case,0.9,0,0.3199499999999999,F2,45
Other,3.2,0.9499999999999987,Base case,0.9,0,0.38474999999999954,F2,45
Other,3.6,1.1099999999999979,Base case,0.9,0,0.44954999999999906,F2,45
Other,4,1.269999999999997,Base case,0.9,0,0.5143499999999988,F2,45
Other,4.4,1.4599999999999957,Base case,0.9,0,0.5912999999999983,F2,45
Other,4.8,1.6699999999999944,Base case,0.9,0,0.6763499999999978,F2,45
Other,5.2,1.7799999999999938,Base case,0.9,0,0.7208999999999975,F2,45
Other,5.6,1.8799999999999932,Base case,0.9,0,0.7613999999999972,F2,45
Other,6,2.109999999999992,Base case,0.9,0,0.8545499999999968,F2,45
Other,6.4,2.3399999999999905,Base case,0.9,0,0.9476999999999961,F2,45
Other,6.8,2.559999999999989,Base case,0.9,0,1.0367999999999955,F2,45
Other,7.2,2.8699999999999872,Base case,0.9,0,1.1623499999999949,F2,45
Other,7.6,3.049999999999986,Base case,0.9,0,1.2352499999999944,F2,45
Other,8,3.26999999999999,Base case,0.9,0,1.324349999999996,F2,45
Other,8.4,3.579999999999997,Base case,0.9,0,1.449899999999999,F2,45
Other,8.8,3.7600000000000016,Base case,0.9,0,1.5228000000000008,F2,45
Other,9.2,4.010000000000009,Base case,0.9,0,1.6240500000000035,F2,45
Other,9.6,4.290000000000016,Base case,0.9,0,1.7374500000000066,F2,45
Other,10,4.610000000000023,Base case,0.9,0,1.8670500000000094,F2,45
Liver,0,0,Base case,0.9,0,0,F2,45
Liver,0.4,0.039999999999999994,Base case,0.9,0,0.039999999999999994,F2,45
Liver,0.8,0.07999999999999997,Base case,0.9,0,0.07999999999999997,F2,45
Liver,1.2,0.10999999999999995,Base case,0.9,0,0.10999999999999995,F2,45
Liver,1.6,0.1999999999999998,Base case,0.9,0,0.1999999999999998,F2,45
Liver,2,0.27999999999999964,Base case,0.9,0,0.27999999999999964,F2,45
Liver,2.4,0.3399999999999995,Base case,0.9,0,0.3399999999999995,F2,45
Liver,2.8,0.4099999999999994,Base case,0.9,0,0.4099999999999994,F2,45
Liver,3.2,0.4499999999999992,Base case,0.9,0,0.4499999999999992,F2,45
Liver,3.6,0.5099999999999988,Base case,0.9,0,0.5099999999999988,F2,45
Liver,4,0.5599999999999985,Base case,0.9,0,0.5599999999999985,F2,45
Liver,4.4,0.5999999999999983,Base case,0.9,0,0.5999999999999983,F2,45
Liver,4.8,0.7099999999999976,Base case,0.9,0,0.7099999999999976,F2,45
Liver,5.2,0.7599999999999973,Base case,0.9,0,0.7599999999999973,F2,45
Liver,5.6,0.7799999999999971,Base case,0.9,0,0.7799999999999971,F2,45
Liver,6,0.8299999999999969,Base case,0.9,0,0.8299999999999969,F2,45
Liver,6.4,0.8899999999999966,Base case,0.9,0,0.8899999999999966,F2,45
Liver,6.8,0.9399999999999962,Base case,0.9,0,0.9399999999999962,F2,45
Liver,7.2,1.0299999999999956,Base case,0.9,0,1.0299999999999956,F2,45
Liver,7.6,1.1099999999999952,Base case,0.9,0,1.1099999999999952,F2,45
Liver,8,1.149999999999995,Base case,0.9,0,1.149999999999995,F2,45
Liver,8.4,1.1899999999999946,Base case,0.9,0,1.1899999999999946,F2,45
Liver,8.8,1.2399999999999944,Base case,0.9,0,1.2399999999999944,F2,45
Liver,9.2,1.3299999999999939,Base case,0.9,0,1.3299999999999939,F2,45
Liver,9.6,1.3899999999999935,Base case,0.9,0,1.3899999999999935,F2,45
Liver,10,1.4299999999999933,Base case,0.9,0,1.4299999999999933,F2,45
Other,0,0,Base case,0.85,0,0,F2,45
Other,0.4,0.08999999999999997,Base case,0.85,0,0.034425,F2,45
Other,0.8,0.26999999999999985,Base case,0.85,0,0.10327499999999994,F2,45
Other,1.2,0.3599999999999997,Base case,0.85,0,0.13769999999999988,F2,45
Other,1.6,0.4299999999999997,Base case,0.85,0,0.1644749999999999,F2,45
Other,2,0.54,Base case,0.85,0,0.20655,F2,45
Other,2.4,0.6500000000000004,Base case,0.85,0,0.2486250000000001,F2,45
Other,2.8,0.7899999999999997,Base case,0.85,0,0.30217499999999986,F2,45
Other,3.2,0.9499999999999987,Base case,0.85,0,0.36337499999999956,F2,45
Other,3.6,1.1099999999999979,Base case,0.85,0,0.42457499999999915,F2,45
Other,4,1.269999999999997,Base case,0.85,0,0.4857749999999988,F2,45
Other,4.4,1.4599999999999957,Base case,0.85,0,0.5584499999999983,F2,45
Other,4.8,1.6699999999999944,Base case,0.85,0,0.6387749999999979,F2,45
Other,5.2,1.7799999999999938,Base case,0.85,0,0.6808499999999976,F2,45
Other,5.6,1.8799999999999932,Base case,0.85,0,0.7190999999999973,F2,45
Other,6,2.109999999999992,Base case,0.85,0,0.8070749999999969,F2,45
Other,6.4,2.3399999999999905,Base case,0.85,0,0.8950499999999962,F2,45
Other,6.8,2.559999999999989,Base case,0.85,0,0.9791999999999957,F2,45
Other,7.2,2.8699999999999872,Base case,0.85,0,1.097774999999995,F2,45
Other,7.6,3.049999999999986,Base case,0.85,0,1.1666249999999945,F2,45
Other,8,3.26999999999999,Base case,0.85,0,1.250774999999996,F2,45
Other,8.4,3.579999999999997,Base case,0.85,0,1.369349999999999,F2,45
Other,8.8,3.7600000000000016,Base case,0.85,0,1.4382000000000006,F2,45
Other,9.2,4.010000000000009,Base case,0.85,0,1.5338250000000033,F2,45
Other,9.6,4.290000000000016,Base case,0.85,0,1.640925000000006,F2,45
Other,10,4.610000000000023,Base case,0.85,0,1.7633250000000087,F2,45
Liver,0,0,Base case,0.85,0,0,F2,45
Liver,0.4,0.039999999999999994,Base case,0.85,0,0.039999999999999994,F2,45
Liver,0.8,0.07999999999999997,Base case,0.85,0,0.07999999999999997,F2,45
Liver,1.2,0.10999999999999995,Base case,0.85,0,0.10999999999999995,F2,45
Liver,1.6,0.1999999999999998,Base case,0.85,0,0.1999999999999998,F2,45
Liver,2,0.27999999999999964,Base case,0.85,0,0.27999999999999964,F2,45
Liver,2.4,0.3399999999999995,Base case,0.85,0,0.3399999999999995,F2,45
Liver,2.8,0.4099999999999994,Base case,0.85,0,0.4099999999999994,F2,45
Liver,3.2,0.4499999999999992,Base case,0.85,0,0.4499999999999992,F2,45
Liver,3.6,0.5099999999999988,Base case,0.85,0,0.5099999999999988,F2,45
Liver,4,0.5599999999999985,Base case,0.85,0,0.5599999999999985,F2,45
Liver,4.4,0.5999999999999983,Base case,0.85,0,0.5999999999999983,F2,45
Liver,4.8,0.7099999999999976,Base case,0.85,0,0.7099999999999976,F2,45
Liver,5.2,0.7599999999999973,Base case,0.85,0,0.7599999999999973,F2,45
Liver,5.6,0.7799999999999971,Base case,0.85,0,0.7799999999999971,F2,45
Liver,6,0.8299999999999969,Base case,0.85,0,0.8299999999999969,F2,45
Liver,6.4,0.8899999999999966,Base case,0.85,0,0.8899999999999966,F2,45
Liver,6.8,0.9399999999999962,Base case,0.85,0,0.9399999999999962,F2,45
Liver,7.2,1.0299999999999956,Base case,0.85,0,1.0299999999999956,F2,45
Liver,7.6,1.1099999999999952,Base case,0.85,0,1.1099999999999952,F2,45
Liver,8,1.149999999999995,Base case,0.85,0,1.149999999999995,F2,45
Liver,8.4,1.1899999999999946,Base case,0.85,0,1.1899999999999946,F2,45
Liver,8.8,1.2399999999999944,Base case,0.85,0,1.2399999999999944,F2,45
Liver,9.2,1.3299999999999939,Base case,0.85,0,1.3299999999999939,F2,45
Liver,9.6,1.3899999999999935,Base case,0.85,0,1.3899999999999935,F2,45
Liver,10,1.4299999999999933,Base case,0.85,0,1.4299999999999933,F2,45
Other,0,0,Base case,1,0.1,0,F2,45
Other,0.4,0.08999999999999997,Base case,1,0.1,0.040499999999999994,F2,45
Other,0.8,0.26999999999999985,Base case,1,0.1,0.12149999999999993,F2,45
Other,1.2,0.3599999999999997,Base case,1,0.1,0.16199999999999987,F2,45
Other,1.6,0.4299999999999997,Base case,1,0.1,0.19349999999999987,F2,45
Other,2,0.54,Base case,1,0.1,0.24300000000000002,F2,45
Other,2.4,0.6500000000000004,Base case,1,0.1,0.29250000000000015,F2,45
Other,2.8,0.7899999999999997,Base case,1,0.1,0.35549999999999987,F2,45
Other,3.2,0.9499999999999987,Base case,1,0.1,0.4274999999999995,F2,45
Other,3.6,1.1099999999999979,Base case,1,0.1,0.499499999999999,F2,45
Other,4,1.269999999999997,Base case,1,0.1,0.5714999999999986,F2,45
Other,4.4,1.4599999999999957,Base case,1,0.1,0.656999999999998,F2,45
Other,4.8,1.6699999999999944,Base case,1,0.1,0.7514999999999975,F2,45
Other,5.2,1.7799999999999938,Base case,1,0.1,0.8009999999999972,F2,45
Other,5.6,1.8799999999999932,Base case,1,0.1,0.845999999999997,F2,45
Other,6,2.109999999999992,Base case,1,0.1,0.9494999999999963,F2,45
Other,6.4,2.3399999999999905,Base case,1,0.1,1.0529999999999955,F2,45
Other,6.8,2.559999999999989,Base case,1,0.1,1.151999999999995,F2,45
Other,7.2,2.8699999999999872,Base case,1,0.1,1.2914999999999943,F2,45
Other,7.6,3.049999999999986,Base case,1,0.1,1.3724999999999936,F2,45
Other,8,3.26999999999999,Base case,1,0.1,1.4714999999999954,F2,45
Other,8.4,3.579999999999997,Base case,1,0.1,1.6109999999999989,F2,45
Other,8.8,3.7600000000000016,Base case,1,0.1,1.6920000000000008,F2,45
Other,9.2,4.010000000000009,Base case,1,0.1,1.804500000000004,F2,45
Other,9.6,4.290000000000016,Base case,1,0.1,1.9305000000000072,F2,45
Other,10,4.610000000000023,Base case,1,0.1,2.0745000000000102,F2,45
Liver,0,0,Base case,1,0.1,0,F2,45
Liver,0.4,0.039999999999999994,Base case,1,0.1,0.036,F2,45
Liver,0.8,0.07999999999999997,Base case,1,0.1,0.07199999999999997,F2,45
Liver,1.2,0.10999999999999995,Base case,1,0.1,0.09899999999999995,F2,45
Liver,1.6,0.1999999999999998,Base case,1,0.1,0.17999999999999983,F2,45
Liver,2,0.27999999999999964,Base case,1,0.1,0.2519999999999997,F2,45
Liver,2.4,0.3399999999999995,Base case,1,0.1,0.3059999999999996,F2,45
Liver,2.8,0.4099999999999994,Base case,1,0.1,0.3689999999999995,F2,45
Liver,3.2,0.4499999999999992,Base case,1,0.1,0.4049999999999993,F2,45
Liver,3.6,0.5099999999999988,Base case,1,0.1,0.45899999999999896,F2,45
Liver,4,0.5599999999999985,Base case,1,0.1,0.5039999999999987,F2,45
Liver,4.4,0.5999999999999983,Base case,1,0.1,0.5399999999999985,F2,45
Liver,4.8,0.7099999999999976,Base case,1,0.1,0.6389999999999979,F2,45
Liver,5.2,0.7599999999999973,Base case,1,0.1,0.6839999999999976,F2,45
Liver,5.6,0.7799999999999971,Base case,1,0.1,0.7019999999999975,F2,45
Liver,6,0.8299999999999969,Base case,1,0.1,0.7469999999999972,F2,45
Liver,6.4,0.8899999999999966,Base case,1,0.1,0.8009999999999968,F2,45
Liver,6.8,0.9399999999999962,Base case,1,0.1,0.8459999999999965,F2,45
Liver,7.2,1.0299999999999956,Base case,1,0.1,0.926999999999996,F2,45
Liver,7.6,1.1099999999999952,Base case,1,0.1,0.9989999999999957,F2,45
Liver,8,1.149999999999995,Base case,1,0.1,1.0349999999999955,F2,45
Liver,8.4,1.1899999999999946,Base case,1,0.1,1.0709999999999953,F2,45
Liver,8.8,1.2399999999999944,Base case,1,0.1,1.115999999999995,F2,45
Liver,9.2,1.3299999999999939,Base case,1,0.1,1.1969999999999945,F2,45
Liver,9.6,1.3899999999999935,Base case,1,0.1,1.2509999999999941,F2,45
Liver,10,1.4299999999999933,Base case,1,0.1,1.286999999999994,F2,45
Other,0,0,Base case,1,0.2,0,F2,45
Other,0.4,0.08999999999999997,Base case,1,0.2,0.040499999999999994,F2,45
Other,0.8,0.26999999999999985,Base case,1,0.2,0.12149999999999993,F2,45
Other,1.2,0.3599999999999997,Base case,1,0.2,0.16199999999999987,F2,45
Other,1.6,0.4299999999999997,Base case,1,0.2,0.19349999999999987,F2,45
Other,2,0.54,Base case,1,0.2,0.24300000000000002,F2,45
Other,2.4,0.6500000000000004,Base case,1,0.2,0.29250000000000015,F2,45
Other,2.8,0.7899999999999997,Base case,1,0.2,0.35549999999999987,F2,45
Other,3.2,0.9499999999999987,Base case,1,0.2,0.4274999999999995,F2,45
Other,3.6,1.1099999999999979,Base case,1,0.2,0.499499999999999,F2,45
Other,4,1.269999999999997,Base case,1,0.2,0.5714999999999986,F2,45
Other,4.4,1.4599999999999957,Base case,1,0.2,0.656999999999998,F2,45
Other,4.8,1.6699999999999944,Base case,1,0.2,0.7514999999999975,F2,45
Other,5.2,1.7799999999999938,Base case,1,0.2,0.8009999999999972,F2,45
Other,5.6,1.8799999999999932,Base case,1,0.2,0.845999999999997,F2,45
Other,6,2.109999999999992,Base case,1,0.2,0.9494999999999963,F2,45
Other,6.4,2.3399999999999905,Base case,1,0.2,1.0529999999999955,F2,45
Other,6.8,2.559999999999989,Base case,1,0.2,1.151999999999995,F2,45
Other,7.2,2.8699999999999872,Base case,1,0.2,1.2914999999999943,F2,45
Other,7.6,3.049999999999986,Base case,1,0.2,1.3724999999999936,F2,45
Other,8,3.26999999999999,Base case,1,0.2,1.4714999999999954,F2,45
Other,8.4,3.579999999999997,Base case,1,0.2,1.6109999999999989,F2,45
Other,8.8,3.7600000000000016,Base case,1,0.2,1.6920000000000008,F2,45
Other,9.2,4.010000000000009,Base case,1,0.2,1.804500000000004,F2,45
Other,9.6,4.290000000000016,Base case,1,0.2,1.9305000000000072,F2,45
Other,10,4.610000000000023,Base case,1,0.2,2.0745000000000102,F2,45
Liver,0,0,Base case,1,0.2,0,F2,45
Liver,0.4,0.039999999999999994,Base case,1,0.2,0.032,F2,45
Liver,0.8,0.07999999999999997,Base case,1,0.2,0.06399999999999999,F2,45
Liver,1.2,0.10999999999999995,Base case,1,0.2,0.08799999999999995,F2,45
Liver,1.6,0.1999999999999998,Base case,1,0.2,0.15999999999999984,F2,45
Liver,2,0.27999999999999964,Base case,1,0.2,0.22399999999999973,F2,45
Liver,2.4,0.3399999999999995,Base case,1,0.2,0.2719999999999997,F2,45
Liver,2.8,0.4099999999999994,Base case,1,0.2,0.32799999999999957,F2,45
Liver,3.2,0.4499999999999992,Base case,1,0.2,0.3599999999999994,F2,45
Liver,3.6,0.5099999999999988,Base case,1,0.2,0.4079999999999991,F2,45
Liver,4,0.5599999999999985,Base case,1,0.2,0.44799999999999884,F2,45
Liver,4.4,0.5999999999999983,Base case,1,0.2,0.47999999999999865,F2,45
Liver,4.8,0.7099999999999976,Base case,1,0.2,0.5679999999999981,F2,45
Liver,5.2,0.7599999999999973,Base case,1,0.2,0.6079999999999979,F2,45
Liver,5.6,0.7799999999999971,Base case,1,0.2,0.6239999999999978,F2,45
Liver,6,0.8299999999999969,Base case,1,0.2,0.6639999999999976,F2,45
Liver,6.4,0.8899999999999966,Base case,1,0.2,0.7119999999999973,F2,45
Liver,6.8,0.9399999999999962,Base case,1,0.2,0.751999999999997,F2,45
Liver,7.2,1.0299999999999956,Base case,1,0.2,0.8239999999999966,F2,45
Liver,7.6,1.1099999999999952,Base case,1,0.2,0.8879999999999962,F2,45
Liver,8,1.149999999999995,Base case,1,0.2,0.919999999999996,F2,45
Liver,8.4,1.1899999999999946,Base case,1,0.2,0.951999999999996,F2,45
Liver,8.8,1.2399999999999944,Base case,1,0.2,0.9919999999999957,F2,45
Liver,9.2,1.3299999999999939,Base case,1,0.2,1.0639999999999952,F2,45
Liver,9.6,1.3899999999999935,Base case,1,0.2,1.111999999999995,F2,45
Liver,10,1.4299999999999933,Base case,1,0.2,1.1439999999999946,F2,45
Other,0,0,Base case,1,0.3,0,F2,45
Other,0.4,0.08999999999999997,Base case,1,0.3,0.040499999999999994,F2,45
Other,0.8,0.26999999999999985,Base case,1,0.3,0.12149999999999993,F2,45
Other,1.2,0.3599999999999997,Base case,1,0.3,0.16199999999999987,F2,45
Other,1.6,0.4299999999999997,Base case,1,0.3,0.19349999999999987,F2,45
Other,2,0.54,Base case,1,0.3,0.24300000000000002,F2,45
Other,2.4,0.6500000000000004,Base case,1,0.3,0.29250000000000015,F2,45
Other,2.8,0.7899999999999997,Base case,1,0.3,0.35549999999999987,F2,45
Other,3.2,0.9499999999999987,Base case,1,0.3,0.4274999999999995,F2,45
Other,3.6,1.1099999999999979,Base case,1,0.3,0.499499999999999,F2,45
Other,4,1.269999999999997,Base case,1,0.3,0.5714999999999986,F2,45
Other,4.4,1.4599999999999957,Base case,1,0.3,0.656999999999998,F2,45
Other,4.8,1.6699999999999944,Base case,1,0.3,0.7514999999999975,F2,45
Other,5.2,1.7799999999999938,Base case,1,0.3,0.8009999999999972,F2,45
Other,5.6,1.8799999999999932,Base case,1,0.3,0.845999999999997,F2,45
Other,6,2.109999999999992,Base case,1,0.3,0.9494999999999963,F2,45
Other,6.4,2.3399999999999905,Base case,1,0.3,1.0529999999999955,F2,45
Other,6.8,2.559999999999989,Base case,1,0.3,1.151999999999995,F2,45
Other,7.2,2.8699999999999872,Base case,1,0.3,1.2914999999999943,F2,45
Other,7.6,3.049999999999986,Base case,1,0.3,1.3724999999999936,F2,45
Other,8,3.26999999999999,Base case,1,0.3,1.4714999999999954,F2,45
Other,8.4,3.579999999999997,Base case,1,0.3,1.6109999999999989,F2,45
Other,8.8,3.7600000000000016,Base case,1,0.3,1.6920000000000008,F2,45
Other,9.2,4.010000000000009,Base case,1,0.3,1.804500000000004,F2,45
Other,9.6,4.290000000000016,Base case,1,0.3,1.9305000000000072,F2,45
Other,10,4.610000000000023,Base case,1,0.3,2.0745000000000102,F2,45
Liver,0,0,Base case,1,0.3,0,F2,45
Liver,0.4,0.039999999999999994,Base case,1,0.3,0.027999999999999997,F2,45
Liver,0.8,0.07999999999999997,Base case,1,0.3,0.05599999999999997,F2,45
Liver,1.2,0.10999999999999995,Base case,1,0.3,0.07699999999999996,F2,45
Liver,1.6,0.1999999999999998,Base case,1,0.3,0.13999999999999985,F2,45
Liver,2,0.27999999999999964,Base case,1,0.3,0.19599999999999973,F2,45
Liver,2.4,0.3399999999999995,Base case,1,0.3,0.23799999999999966,F2,45
Liver,2.8,0.4099999999999994,Base case,1,0.3,0.2869999999999996,F2,45
Liver,3.2,0.4499999999999992,Base case,1,0.3,0.3149999999999994,F2,45
Liver,3.6,0.5099999999999988,Base case,1,0.3,0.35699999999999915,F2,45
Liver,4,0.5599999999999985,Base case,1,0.3,0.39199999999999896,F2,45
Liver,4.4,0.5999999999999983,Base case,1,0.3,0.41999999999999876,F2,45
Liver,4.8,0.7099999999999976,Base case,1,0.3,0.49699999999999833,F2,45
Liver,5.2,0.7599999999999973,Base case,1,0.3,0.5319999999999981,F2,45
Liver,5.6,0.7799999999999971,Base case,1,0.3,0.5459999999999979,F2,45
Liver,6,0.8299999999999969,Base case,1,0.3,0.5809999999999977,F2,45
Liver,6.4,0.8899999999999966,Base case,1,0.3,0.6229999999999976,F2,45
Liver,6.8,0.9399999999999962,Base case,1,0.3,0.6579999999999973,F2,45
Liver,7.2,1.0299999999999956,Base case,1,0.3,0.7209999999999969,F2,45
Liver,7.6,1.1099999999999952,Base case,1,0.3,0.7769999999999966,F2,45
Liver,8,1.149999999999995,Base case,1,0.3,0.8049999999999964,F2,45
