Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Other,10,6.660000000000061,Base case,1.1,0.3,2.1978000000000204,F4,45
Liver,10,17.319999999999872,Base case,1.1,0.3,12.12399999999991,F4,45
Other,10,6.660000000000061,Base case,1.1,0.4,2.1978000000000204,F4,45
Liver,10,17.319999999999872,Base case,1.1,0.4,10.391999999999921,F4,45
Other,10,6.660000000000061,Base case,1.05,0.5,2.0979000000000196,F4,45
Liver,10,17.319999999999872,Base case,1.05,0.5,8.659999999999936,F4,45
Other,10,6.660000000000061,Base case,1.1,0.6,2.1978000000000204,F4,45
Liver,10,17.319999999999872,Base case,1.1,0.6,6.927999999999949,F4,45
Other,10,6.660000000000061,Base case,1.1,0.7,2.1978000000000204,F4,45
Liver,10,17.319999999999872,Base case,1.1,0.7,5.195999999999962,F4,45
Other,10,17.629999999999914,Base case,0,0,17.629999999999914,F4,55
Liver,10,16.849999999999905,Base case,0,0,16.849999999999905,F4,55
Other,10,17.629999999999914,Base case,0.95,0,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0,16.849999999999905,F4,55
Other,10,17.629999999999914,Base case,0.9,0,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0,16.849999999999905,F4,55
Other,10,17.629999999999914,Base case,0.85,0,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0,16.849999999999905,F4,55
Other,10,17.629999999999914,Base case,1,0.1,5.288999999999974,F4,55
Liver,10,16.849999999999905,Base case,1,0.1,15.164999999999917,F4,55
Other,10,17.629999999999914,Base case,1,0.2,5.288999999999974,F4,55
Liver,10,16.849999999999905,Base case,1,0.2,13.479999999999926,F4,55
Other,10,17.629999999999914,Base case,1,0.3,5.288999999999974,F4,55
Liver,10,16.849999999999905,Base case,1,0.3,11.794999999999934,F4,55
Other,10,17.629999999999914,Base case,1,0.4,5.288999999999974,F4,55
Liver,10,16.849999999999905,Base case,1,0.4,10.109999999999944,F4,55
Other,10,17.629999999999914,Base case,1,0.5,5.288999999999974,F4,55
Liver,10,16.849999999999905,Base case,1,0.5,8.424999999999953,F4,55
Other,10,17.629999999999914,Base case,1,0.6,5.288999999999974,F4,55
Liver,10,16.849999999999905,Base case,1,0.6,6.739999999999963,F4,55
Other,10,17.629999999999914,Base case,1,0.7,5.288999999999974,F4,55
Liver,10,16.849999999999905,Base case,1,0.7,5.054999999999973,F4,55
Other,10,17.629999999999914,Base case,0.95,0.1,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0.1,15.164999999999917,F4,55
Other,10,17.629999999999914,Base case,0.95,0.2,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0.2,13.479999999999926,F4,55
Other,10,17.629999999999914,Base case,0.95,0.3,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0.3,11.794999999999934,F4,55
Other,10,17.629999999999914,Base case,0.95,0.4,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0.4,10.109999999999944,F4,55
Other,10,17.629999999999914,Base case,0.95,0.5,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0.5,8.424999999999953,F4,55
Other,10,17.629999999999914,Base case,0.95,0.6,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0.6,6.739999999999963,F4,55
Other,10,17.629999999999914,Base case,0.95,0.7,5.024549999999976,F4,55
Liver,10,16.849999999999905,Base case,0.95,0.7,5.054999999999973,F4,55
Other,10,17.629999999999914,Base case,0.9,0.1,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0.1,15.164999999999917,F4,55
Other,10,17.629999999999914,Base case,0.9,0.2,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0.2,13.479999999999926,F4,55
Other,10,17.629999999999914,Base case,0.9,0.3,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0.3,11.794999999999934,F4,55
Other,10,17.629999999999914,Base case,0.9,0.4,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0.4,10.109999999999944,F4,55
Other,10,17.629999999999914,Base case,0.9,0.5,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0.5,8.424999999999953,F4,55
Other,10,17.629999999999914,Base case,0.9,0.6,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0.6,6.739999999999963,F4,55
Other,10,17.629999999999914,Base case,0.9,0.7,4.7600999999999765,F4,55
Liver,10,16.849999999999905,Base case,0.9,0.7,5.054999999999973,F4,55
Other,10,17.629999999999914,Base case,0.85,0.1,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0.1,15.164999999999917,F4,55
Other,10,17.629999999999914,Base case,0.85,0.2,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0.2,13.479999999999926,F4,55
Other,10,17.629999999999914,Base case,0.85,0.3,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0.3,11.794999999999934,F4,55
Other,10,17.629999999999914,Base case,0.85,0.4,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0.4,10.109999999999944,F4,55
Other,10,17.629999999999914,Base case,0.85,0.5,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0.5,8.424999999999953,F4,55
Other,10,17.629999999999914,Base case,0.85,0.6,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0.6,6.739999999999963,F4,55
Other,10,17.629999999999914,Base case,0.85,0.7,4.495649999999978,F4,55
Liver,10,16.849999999999905,Base case,0.85,0.7,5.054999999999973,F4,55
Other,10,17.629999999999914,Base case,1.05,0.1,5.553449999999973,F4,55
Liver,10,16.849999999999905,Base case,1.05,0.1,15.164999999999917,F4,55
Other,10,17.629999999999914,Base case,1.05,0.2,5.553449999999973,F4,55
Liver,10,16.849999999999905,Base case,1.05,0.2,13.479999999999926,F4,55
Other,10,17.629999999999914,Base case,1.05,0.3,5.553449999999973,F4,55
Liver,10,16.849999999999905,Base case,1.05,0.3,11.794999999999934,F4,55
Other,10,17.629999999999914,Base case,1.05,0.4,5.553449999999973,F4,55
Liver,10,16.849999999999905,Base case,1.05,0.4,10.109999999999944,F4,55
Other,10,17.629999999999914,Base case,1.1,0.5,5.817899999999972,F4,55
Liver,10,16.849999999999905,Base case,1.1,0.5,8.424999999999953,F4,55
Other,10,17.629999999999914,Base case,1.05,0.6,5.553449999999973,F4,55
Liver,10,16.849999999999905,Base case,1.05,0.6,6.739999999999963,F4,55
Other,10,17.629999999999914,Base case,1.05,0.7,5.553449999999973,F4,55
Liver,10,16.849999999999905,Base case,1.05,0.7,5.054999999999973,F4,55
Other,10,17.629999999999914,Base case,1.1,0.1,5.817899999999972,F4,55
Liver,10,16.849999999999905,Base case,1.1,0.1,15.164999999999917,F4,55
Other,10,17.629999999999914,Base case,1.1,0.2,5.817899999999972,F4,55
Liver,10,16.849999999999905,Base case,1.1,0.2,13.479999999999926,F4,55
Other,10,17.629999999999914,Base case,1.1,0.3,5.817899999999972,F4,55
Liver,10,16.849999999999905,Base case,1.1,0.3,11.794999999999934,F4,55
Other,10,17.629999999999914,Base case,1.1,0.4,5.817899999999972,F4,55
Liver,10,16.849999999999905,Base case,1.1,0.4,10.109999999999944,F4,55
Other,10,17.629999999999914,Base case,1.05,0.5,5.553449999999973,F4,55
Liver,10,16.849999999999905,Base case,1.05,0.5,8.424999999999953,F4,55
Other,10,17.629999999999914,Base case,1.1,0.6,5.817899999999972,F4,55
Liver,10,16.849999999999905,Base case,1.1,0.6,6.739999999999963,F4,55
Other,10,17.629999999999914,Base case,1.1,0.7,5.817899999999972,F4,55
Liver,10,16.849999999999905,Base case,1.1,0.7,5.054999999999973,F4,55
Other,10,41.529999999998886,Base case,0,0,41.529999999998886,F4,65
Liver,10,13.900000000000091,Base case,0,0,13.900000000000091,F4,65
Other,10,41.529999999998886,Base case,0.95,0,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0,13.900000000000091,F4,65
Other,10,41.529999999998886,Base case,0.9,0,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0,13.900000000000091,F4,65
Other,10,41.529999999998886,Base case,0.85,0,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0,13.900000000000091,F4,65
Other,10,41.529999999998886,Base case,1,0.1,12.458999999999666,F4,65
Liver,10,13.900000000000091,Base case,1,0.1,12.510000000000081,F4,65
Other,10,41.529999999998886,Base case,1,0.2,12.458999999999666,F4,65
Liver,10,13.900000000000091,Base case,1,0.2,11.120000000000072,F4,65
Other,10,41.529999999998886,Base case,1,0.3,12.458999999999666,F4,65
Liver,10,13.900000000000091,Base case,1,0.3,9.730000000000063,F4,65
Other,10,41.529999999998886,Base case,1,0.4,12.458999999999666,F4,65
Liver,10,13.900000000000091,Base case,1,0.4,8.340000000000055,F4,65
Other,10,41.529999999998886,Base case,1,0.5,12.458999999999666,F4,65
Liver,10,13.900000000000091,Base case,1,0.5,6.9500000000000455,F4,65
Other,10,41.529999999998886,Base case,1,0.6,12.458999999999666,F4,65
Liver,10,13.900000000000091,Base case,1,0.6,5.560000000000036,F4,65
Other,10,41.529999999998886,Base case,1,0.7,12.458999999999666,F4,65
Liver,10,13.900000000000091,Base case,1,0.7,4.1700000000000275,F4,65
Other,10,41.529999999998886,Base case,0.95,0.1,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0.1,12.510000000000081,F4,65
Other,10,41.529999999998886,Base case,0.95,0.2,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0.2,11.120000000000072,F4,65
Other,10,41.529999999998886,Base case,0.95,0.3,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0.3,9.730000000000063,F4,65
Other,10,41.529999999998886,Base case,0.95,0.4,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0.4,8.340000000000055,F4,65
Other,10,41.529999999998886,Base case,0.95,0.5,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0.5,6.9500000000000455,F4,65
Other,10,41.529999999998886,Base case,0.95,0.6,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0.6,5.560000000000036,F4,65
Other,10,41.529999999998886,Base case,0.95,0.7,11.836049999999682,F4,65
Liver,10,13.900000000000091,Base case,0.95,0.7,4.1700000000000275,F4,65
Other,10,41.529999999998886,Base case,0.9,0.1,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0.1,12.510000000000081,F4,65
Other,10,41.529999999998886,Base case,0.9,0.2,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0.2,11.120000000000072,F4,65
Other,10,41.529999999998886,Base case,0.9,0.3,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0.3,9.730000000000063,F4,65
Other,10,41.529999999998886,Base case,0.9,0.4,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0.4,8.340000000000055,F4,65
Other,10,41.529999999998886,Base case,0.9,0.5,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0.5,6.9500000000000455,F4,65
Other,10,41.529999999998886,Base case,0.9,0.6,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0.6,5.560000000000036,F4,65
Other,10,41.529999999998886,Base case,0.9,0.7,11.213099999999699,F4,65
Liver,10,13.900000000000091,Base case,0.9,0.7,4.1700000000000275,F4,65
Other,10,41.529999999998886,Base case,0.85,0.1,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0.1,12.510000000000081,F4,65
Other,10,41.529999999998886,Base case,0.85,0.2,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0.2,11.120000000000072,F4,65
Other,10,41.529999999998886,Base case,0.85,0.3,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0.3,9.730000000000063,F4,65
Other,10,41.529999999998886,Base case,0.85,0.4,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0.4,8.340000000000055,F4,65
Other,10,41.529999999998886,Base case,0.85,0.5,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0.5,6.9500000000000455,F4,65
Other,10,41.529999999998886,Base case,0.85,0.6,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0.6,5.560000000000036,F4,65
Other,10,41.529999999998886,Base case,0.85,0.7,10.590149999999715,F4,65
Liver,10,13.900000000000091,Base case,0.85,0.7,4.1700000000000275,F4,65
Other,10,41.529999999998886,Base case,1.05,0.1,13.081949999999647,F4,65
Liver,10,13.900000000000091,Base case,1.05,0.1,12.510000000000081,F4,65
Other,10,41.529999999998886,Base case,1.05,0.2,13.081949999999647,F4,65
Liver,10,13.900000000000091,Base case,1.05,0.2,11.120000000000072,F4,65
Other,10,41.529999999998886,Base case,1.05,0.3,13.081949999999647,F4,65
Liver,10,13.900000000000091,Base case,1.05,0.3,9.730000000000063,F4,65
Other,10,41.529999999998886,Base case,1.05,0.4,13.081949999999647,F4,65
Liver,10,13.900000000000091,Base case,1.05,0.4,8.340000000000055,F4,65
Other,10,41.529999999998886,Base case,1.1,0.5,13.70489999999963,F4,65
Liver,10,13.900000000000091,Base case,1.1,0.5,6.9500000000000455,F4,65
Other,10,41.529999999998886,Base case,1.05,0.6,13.081949999999647,F4,65
Liver,10,13.900000000000091,Base case,1.05,0.6,5.560000000000036,F4,65
Other,10,41.529999999998886,Base case,1.05,0.7,13.081949999999647,F4,65
Liver,10,13.900000000000091,Base case,1.05,0.7,4.1700000000000275,F4,65
Other,10,41.529999999998886,Base case,1.1,0.1,13.70489999999963,F4,65
Liver,10,13.900000000000091,Base case,1.1,0.1,12.510000000000081,F4,65
Other,10,41.529999999998886,Base case,1.1,0.2,13.70489999999963,F4,65
Liver,10,13.900000000000091,Base case,1.1,0.2,11.120000000000072,F4,65
Other,10,41.529999999998886,Base case,1.1,0.3,13.70489999999963,F4,65
Liver,10,13.900000000000091,Base case,1.1,0.3,9.730000000000063,F4,65
Other,10,41.529999999998886,Base case,1.1,0.4,13.70489999999963,F4,65
Liver,10,13.900000000000091,Base case,1.1,0.4,8.340000000000055,F4,65
Other,10,41.529999999998886,Base case,1.05,0.5,13.081949999999647,F4,65
Liver,10,13.900000000000091,Base case,1.05,0.5,6.9500000000000455,F4,65
Other,10,41.529999999998886,Base case,1.1,0.6,13.70489999999963,F4,65
Liver,10,13.900000000000091,Base case,1.1,0.6,5.560000000000036,F4,65
Other,10,41.529999999998886,Base case,1.1,0.7,13.70489999999963,F4,65
Liver,10,13.900000000000091,Base case,1.1,0.7,4.1700000000000275,F4,65
Other,10,6.630000000000064,Low,0,0,6.630000000000064,F4,45
Liver,10,14.530000000000076,Low,0,0,14.530000000000076,F4,45
Other,10,6.630000000000064,Low,0.95,0,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0,14.530000000000076,F4,45
Other,10,6.630000000000064,Low,0.9,0,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0,14.530000000000076,F4,45
Other,10,6.630000000000064,Low,0.85,0,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0,14.530000000000076,F4,45
Other,10,6.630000000000064,Low,1,0.1,1.989000000000019,F4,45
Liver,10,14.530000000000076,Low,1,0.1,13.07700000000007,F4,45
Other,10,6.630000000000064,Low,1,0.2,1.989000000000019,F4,45
Liver,10,14.530000000000076,Low,1,0.2,11.624000000000063,F4,45
Other,10,6.630000000000064,Low,1,0.3,1.989000000000019,F4,45
Liver,10,14.530000000000076,Low,1,0.3,10.171000000000053,F4,45
Other,10,6.630000000000064,Low,1,0.4,1.989000000000019,F4,45
Liver,10,14.530000000000076,Low,1,0.4,8.718000000000044,F4,45
Other,10,6.630000000000064,Low,1,0.5,1.989000000000019,F4,45
Liver,10,14.530000000000076,Low,1,0.5,7.265000000000038,F4,45
Other,10,6.630000000000064,Low,1,0.6,1.989000000000019,F4,45
Liver,10,14.530000000000076,Low,1,0.6,5.812000000000031,F4,45
Other,10,6.630000000000064,Low,1,0.7,1.989000000000019,F4,45
Liver,10,14.530000000000076,Low,1,0.7,4.359000000000023,F4,45
Other,10,6.630000000000064,Low,0.95,0.1,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0.1,13.07700000000007,F4,45
Other,10,6.630000000000064,Low,0.95,0.2,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0.2,11.624000000000063,F4,45
Other,10,6.630000000000064,Low,0.95,0.3,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0.3,10.171000000000053,F4,45
Other,10,6.630000000000064,Low,0.95,0.4,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0.4,8.718000000000044,F4,45
Other,10,6.630000000000064,Low,0.95,0.5,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0.5,7.265000000000038,F4,45
Other,10,6.630000000000064,Low,0.95,0.6,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0.6,5.812000000000031,F4,45
Other,10,6.630000000000064,Low,0.95,0.7,1.889550000000018,F4,45
Liver,10,14.530000000000076,Low,0.95,0.7,4.359000000000023,F4,45
Other,10,6.630000000000064,Low,0.9,0.1,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0.1,13.07700000000007,F4,45
Other,10,6.630000000000064,Low,0.9,0.2,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0.2,11.624000000000063,F4,45
Other,10,6.630000000000064,Low,0.9,0.3,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0.3,10.171000000000053,F4,45
Other,10,6.630000000000064,Low,0.9,0.4,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0.4,8.718000000000044,F4,45
Other,10,6.630000000000064,Low,0.9,0.5,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0.5,7.265000000000038,F4,45
Other,10,6.630000000000064,Low,0.9,0.6,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0.6,5.812000000000031,F4,45
Other,10,6.630000000000064,Low,0.9,0.7,1.7901000000000171,F4,45
Liver,10,14.530000000000076,Low,0.9,0.7,4.359000000000023,F4,45
Other,10,6.630000000000064,Low,0.85,0.1,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0.1,13.07700000000007,F4,45
Other,10,6.630000000000064,Low,0.85,0.2,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0.2,11.624000000000063,F4,45
Other,10,6.630000000000064,Low,0.85,0.3,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0.3,10.171000000000053,F4,45
Other,10,6.630000000000064,Low,0.85,0.4,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0.4,8.718000000000044,F4,45
Other,10,6.630000000000064,Low,0.85,0.5,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0.5,7.265000000000038,F4,45
Other,10,6.630000000000064,Low,0.85,0.6,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0.6,5.812000000000031,F4,45
Other,10,6.630000000000064,Low,0.85,0.7,1.6906500000000162,F4,45
Liver,10,14.530000000000076,Low,0.85,0.7,4.359000000000023,F4,45
Other,10,6.630000000000064,Low,1.05,0.1,2.08845000000002,F4,45
Liver,10,14.530000000000076,Low,1.05,0.1,13.07700000000007,F4,45
Other,10,6.630000000000064,Low,1.05,0.2,2.08845000000002,F4,45
Liver,10,14.530000000000076,Low,1.05,0.2,11.624000000000063,F4,45
Other,10,6.630000000000064,Low,1.05,0.3,2.08845000000002,F4,45
Liver,10,14.530000000000076,Low,1.05,0.3,10.171000000000053,F4,45
Other,10,6.630000000000064,Low,1.05,0.4,2.08845000000002,F4,45
Liver,10,14.530000000000076,Low,1.05,0.4,8.718000000000044,F4,45
Other,10,6.630000000000064,Low,1.1,0.5,2.1879000000000213,F4,45
Liver,10,14.530000000000076,Low,1.1,0.5,7.265000000000038,F4,45
Other,10,6.630000000000064,Low,1.05,0.6,2.08845000000002,F4,45
Liver,10,14.530000000000076,Low,1.05,0.6,5.812000000000031,F4,45
Other,10,6.630000000000064,Low,1.05,0.7,2.08845000000002,F4,45
Liver,10,14.530000000000076,Low,1.05,0.7,4.359000000000023,F4,45
Other,10,6.630000000000064,Low,1.1,0.1,2.1879000000000213,F4,45
Liver,10,14.530000000000076,Low,1.1,0.1,13.07700000000007,F4,45
Other,10,6.630000000000064,Low,1.1,0.2,2.1879000000000213,F4,45
Liver,10,14.530000000000076,Low,1.1,0.2,11.624000000000063,F4,45
Other,10,6.630000000000064,Low,1.1,0.3,2.1879000000000213,F4,45
Liver,10,14.530000000000076,Low,1.1,0.3,10.171000000000053,F4,45
Other,10,6.630000000000064,Low,1.1,0.4,2.1879000000000213,F4,45
Liver,10,14.530000000000076,Low,1.1,0.4,8.718000000000044,F4,45
Other,10,6.630000000000064,Low,1.05,0.5,2.08845000000002,F4,45
Liver,10,14.530000000000076,Low,1.05,0.5,7.265000000000038,F4,45
Other,10,6.630000000000064,Low,1.1,0.6,2.1879000000000213,F4,45
Liver,10,14.530000000000076,Low,1.1,0.6,5.812000000000031,F4,45
Other,10,6.630000000000064,Low,1.1,0.7,2.1879000000000213,F4,45
