Cause,time,est,Risk,LiverRx,estRx,Stage,Age
HCC,5.2,0.4899999999999989,Base case,0.1,0.44099999999999895,F2,65
HCC,5.6,0.5199999999999987,Base case,0.1,0.4679999999999988,F2,65
HCC,6,0.5599999999999984,Base case,0.1,0.5039999999999987,F2,65
HCC,6.4,0.5699999999999985,Base case,0.1,0.5129999999999986,F2,65
HCC,6.8,0.5999999999999985,Base case,0.1,0.5399999999999987,F2,65
HCC,7.2,0.6099999999999984,Base case,0.1,0.5489999999999986,F2,65
HCC,7.6,0.6399999999999983,Base case,0.1,0.5759999999999985,F2,65
HCC,8,0.6599999999999981,Base case,0.1,0.5939999999999983,F2,65
HCC,8.4,0.689999999999998,Base case,0.1,0.6209999999999982,F2,65
HCC,8.8,0.699999999999998,Base case,0.1,0.6299999999999982,F2,65
HCC,9.2,0.7299999999999978,Base case,0.1,0.6569999999999979,F2,65
HCC,9.6,0.7399999999999977,Base case,0.1,0.6659999999999979,F2,65
HCC,10,0.7399999999999977,Base case,0.1,0.6659999999999979,F2,65
Decompensation,0,0,Base case,0.2,0,F2,65
Decompensation,0.4,0.08999999999999998,Base case,0.2,0.072,F2,65
Decompensation,0.8,0.14999999999999988,Base case,0.2,0.11999999999999993,F2,65
Decompensation,1.2,0.20999999999999983,Base case,0.2,0.16799999999999984,F2,65
Decompensation,1.6,0.2899999999999997,Base case,0.2,0.23199999999999973,F2,65
Decompensation,2,0.3399999999999996,Base case,0.2,0.2719999999999997,F2,65
Decompensation,2.4,0.4299999999999993,Base case,0.2,0.3439999999999995,F2,65
Decompensation,2.8,0.479999999999999,Base case,0.2,0.38399999999999923,F2,65
Decompensation,3.2,0.5699999999999985,Base case,0.2,0.45599999999999874,F2,65
Decompensation,3.6,0.6999999999999976,Base case,0.2,0.5599999999999982,F2,65
Decompensation,4,0.7299999999999975,Base case,0.2,0.5839999999999981,F2,65
Decompensation,4.4,0.8299999999999971,Base case,0.2,0.6639999999999977,F2,65
Decompensation,4.8,0.849999999999997,Base case,0.2,0.6799999999999976,F2,65
Decompensation,5.2,0.9099999999999966,Base case,0.2,0.7279999999999973,F2,65
Decompensation,5.6,0.9699999999999962,Base case,0.2,0.775999999999997,F2,65
Decompensation,6,1.0499999999999958,Base case,0.2,0.8399999999999966,F2,65
Decompensation,6.4,1.0899999999999954,Base case,0.2,0.8719999999999963,F2,65
Decompensation,6.8,1.159999999999995,Base case,0.2,0.927999999999996,F2,65
Decompensation,7.2,1.2199999999999946,Base case,0.2,0.9759999999999958,F2,65
Decompensation,7.6,1.2599999999999945,Base case,0.2,1.0079999999999958,F2,65
Decompensation,8,1.2899999999999943,Base case,0.2,1.0319999999999954,F2,65
Decompensation,8.4,1.329999999999994,Base case,0.2,1.0639999999999954,F2,65
Decompensation,8.8,1.3899999999999937,Base case,0.2,1.111999999999995,F2,65
Decompensation,9.2,1.4499999999999933,Base case,0.2,1.1599999999999948,F2,65
Decompensation,9.6,1.5699999999999925,Base case,0.2,1.255999999999994,F2,65
Decompensation,10,1.6199999999999923,Base case,0.2,1.2959999999999938,F2,65
HCC,0,0,Base case,0.2,0,F2,65
HCC,0.4,0.030000000000000002,Base case,0.2,0.024000000000000004,F2,65
HCC,0.8,0.07999999999999997,Base case,0.2,0.06399999999999999,F2,65
HCC,1.2,0.13999999999999987,Base case,0.2,0.1119999999999999,F2,65
HCC,1.6,0.1799999999999998,Base case,0.2,0.14399999999999985,F2,65
HCC,2,0.19999999999999973,Base case,0.2,0.1599999999999998,F2,65
HCC,2.4,0.19999999999999973,Base case,0.2,0.1599999999999998,F2,65
HCC,2.8,0.2599999999999996,Base case,0.2,0.2079999999999997,F2,65
HCC,3.2,0.2999999999999996,Base case,0.2,0.23999999999999969,F2,65
HCC,3.6,0.3399999999999995,Base case,0.2,0.27199999999999963,F2,65
HCC,4,0.3499999999999995,Base case,0.2,0.2799999999999996,F2,65
HCC,4.4,0.4299999999999992,Base case,0.2,0.34399999999999936,F2,65
HCC,4.8,0.4499999999999991,Base case,0.2,0.3599999999999993,F2,65
HCC,5.2,0.4899999999999989,Base case,0.2,0.3919999999999991,F2,65
HCC,5.6,0.5199999999999987,Base case,0.2,0.4159999999999989,F2,65
HCC,6,0.5599999999999984,Base case,0.2,0.44799999999999873,F2,65
HCC,6.4,0.5699999999999985,Base case,0.2,0.45599999999999874,F2,65
HCC,6.8,0.5999999999999985,Base case,0.2,0.4799999999999988,F2,65
HCC,7.2,0.6099999999999984,Base case,0.2,0.4879999999999989,F2,65
HCC,7.6,0.6399999999999983,Base case,0.2,0.5119999999999987,F2,65
HCC,8,0.6599999999999981,Base case,0.2,0.5279999999999986,F2,65
HCC,8.4,0.689999999999998,Base case,0.2,0.5519999999999984,F2,65
HCC,8.8,0.699999999999998,Base case,0.2,0.5599999999999984,F2,65
HCC,9.2,0.7299999999999978,Base case,0.2,0.5839999999999982,F2,65
HCC,9.6,0.7399999999999977,Base case,0.2,0.5919999999999982,F2,65
HCC,10,0.7399999999999977,Base case,0.2,0.5919999999999982,F2,65
Decompensation,0,0,Base case,0.3,0,F2,65
Decompensation,0.4,0.08999999999999998,Base case,0.3,0.06299999999999999,F2,65
Decompensation,0.8,0.14999999999999988,Base case,0.3,0.10499999999999993,F2,65
Decompensation,1.2,0.20999999999999983,Base case,0.3,0.14699999999999985,F2,65
Decompensation,1.6,0.2899999999999997,Base case,0.3,0.20299999999999976,F2,65
Decompensation,2,0.3399999999999996,Base case,0.3,0.2379999999999997,F2,65
Decompensation,2.4,0.4299999999999993,Base case,0.3,0.3009999999999995,F2,65
Decompensation,2.8,0.479999999999999,Base case,0.3,0.3359999999999993,F2,65
Decompensation,3.2,0.5699999999999985,Base case,0.3,0.3989999999999989,F2,65
Decompensation,3.6,0.6999999999999976,Base case,0.3,0.4899999999999983,F2,65
Decompensation,4,0.7299999999999975,Base case,0.3,0.5109999999999981,F2,65
Decompensation,4.4,0.8299999999999971,Base case,0.3,0.580999999999998,F2,65
Decompensation,4.8,0.849999999999997,Base case,0.3,0.5949999999999978,F2,65
Decompensation,5.2,0.9099999999999966,Base case,0.3,0.6369999999999976,F2,65
Decompensation,5.6,0.9699999999999962,Base case,0.3,0.6789999999999973,F2,65
Decompensation,6,1.0499999999999958,Base case,0.3,0.734999999999997,F2,65
Decompensation,6.4,1.0899999999999954,Base case,0.3,0.7629999999999968,F2,65
Decompensation,6.8,1.159999999999995,Base case,0.3,0.8119999999999966,F2,65
Decompensation,7.2,1.2199999999999946,Base case,0.3,0.8539999999999962,F2,65
Decompensation,7.6,1.2599999999999945,Base case,0.3,0.881999999999996,F2,65
Decompensation,8,1.2899999999999943,Base case,0.3,0.902999999999996,F2,65
Decompensation,8.4,1.329999999999994,Base case,0.3,0.9309999999999957,F2,65
Decompensation,8.8,1.3899999999999937,Base case,0.3,0.9729999999999955,F2,65
Decompensation,9.2,1.4499999999999933,Base case,0.3,1.0149999999999952,F2,65
Decompensation,9.6,1.5699999999999925,Base case,0.3,1.0989999999999949,F2,65
Decompensation,10,1.6199999999999923,Base case,0.3,1.1339999999999946,F2,65
HCC,0,0,Base case,0.3,0,F2,65
HCC,0.4,0.030000000000000002,Base case,0.3,0.021,F2,65
HCC,0.8,0.07999999999999997,Base case,0.3,0.05599999999999997,F2,65
HCC,1.2,0.13999999999999987,Base case,0.3,0.0979999999999999,F2,65
HCC,1.6,0.1799999999999998,Base case,0.3,0.12599999999999986,F2,65
HCC,2,0.19999999999999973,Base case,0.3,0.1399999999999998,F2,65
HCC,2.4,0.19999999999999973,Base case,0.3,0.1399999999999998,F2,65
HCC,2.8,0.2599999999999996,Base case,0.3,0.18199999999999975,F2,65
HCC,3.2,0.2999999999999996,Base case,0.3,0.2099999999999997,F2,65
HCC,3.6,0.3399999999999995,Base case,0.3,0.23799999999999963,F2,65
HCC,4,0.3499999999999995,Base case,0.3,0.24499999999999963,F2,65
HCC,4.4,0.4299999999999992,Base case,0.3,0.30099999999999943,F2,65
HCC,4.8,0.4499999999999991,Base case,0.3,0.31499999999999934,F2,65
HCC,5.2,0.4899999999999989,Base case,0.3,0.34299999999999914,F2,65
HCC,5.6,0.5199999999999987,Base case,0.3,0.36399999999999905,F2,65
HCC,6,0.5599999999999984,Base case,0.3,0.39199999999999885,F2,65
HCC,6.4,0.5699999999999985,Base case,0.3,0.3989999999999989,F2,65
HCC,6.8,0.5999999999999985,Base case,0.3,0.41999999999999893,F2,65
HCC,7.2,0.6099999999999984,Base case,0.3,0.42699999999999894,F2,65
HCC,7.6,0.6399999999999983,Base case,0.3,0.44799999999999873,F2,65
HCC,8,0.6599999999999981,Base case,0.3,0.4619999999999987,F2,65
HCC,8.4,0.689999999999998,Base case,0.3,0.48299999999999854,F2,65
HCC,8.8,0.699999999999998,Base case,0.3,0.4899999999999985,F2,65
HCC,9.2,0.7299999999999978,Base case,0.3,0.5109999999999985,F2,65
HCC,9.6,0.7399999999999977,Base case,0.3,0.5179999999999984,F2,65
HCC,10,0.7399999999999977,Base case,0.3,0.5179999999999984,F2,65
Decompensation,0,0,Base case,0.4,0,F2,65
Decompensation,0.4,0.08999999999999998,Base case,0.4,0.05399999999999999,F2,65
Decompensation,0.8,0.14999999999999988,Base case,0.4,0.08999999999999993,F2,65
Decompensation,1.2,0.20999999999999983,Base case,0.4,0.12599999999999986,F2,65
Decompensation,1.6,0.2899999999999997,Base case,0.4,0.1739999999999998,F2,65
Decompensation,2,0.3399999999999996,Base case,0.4,0.20399999999999976,F2,65
Decompensation,2.4,0.4299999999999993,Base case,0.4,0.2579999999999996,F2,65
Decompensation,2.8,0.479999999999999,Base case,0.4,0.2879999999999994,F2,65
Decompensation,3.2,0.5699999999999985,Base case,0.4,0.3419999999999991,F2,65
Decompensation,3.6,0.6999999999999976,Base case,0.4,0.4199999999999986,F2,65
Decompensation,4,0.7299999999999975,Base case,0.4,0.43799999999999845,F2,65
Decompensation,4.4,0.8299999999999971,Base case,0.4,0.49799999999999817,F2,65
Decompensation,4.8,0.849999999999997,Base case,0.4,0.5099999999999981,F2,65
Decompensation,5.2,0.9099999999999966,Base case,0.4,0.5459999999999979,F2,65
Decompensation,5.6,0.9699999999999962,Base case,0.4,0.5819999999999977,F2,65
Decompensation,6,1.0499999999999958,Base case,0.4,0.6299999999999975,F2,65
Decompensation,6.4,1.0899999999999954,Base case,0.4,0.6539999999999973,F2,65
Decompensation,6.8,1.159999999999995,Base case,0.4,0.6959999999999971,F2,65
Decompensation,7.2,1.2199999999999946,Base case,0.4,0.7319999999999968,F2,65
Decompensation,7.6,1.2599999999999945,Base case,0.4,0.7559999999999966,F2,65
Decompensation,8,1.2899999999999943,Base case,0.4,0.7739999999999966,F2,65
Decompensation,8.4,1.329999999999994,Base case,0.4,0.7979999999999965,F2,65
Decompensation,8.8,1.3899999999999937,Base case,0.4,0.8339999999999962,F2,65
Decompensation,9.2,1.4499999999999933,Base case,0.4,0.869999999999996,F2,65
Decompensation,9.6,1.5699999999999925,Base case,0.4,0.9419999999999954,F2,65
Decompensation,10,1.6199999999999923,Base case,0.4,0.9719999999999953,F2,65
HCC,0,0,Base case,0.4,0,F2,65
HCC,0.4,0.030000000000000002,Base case,0.4,0.018000000000000002,F2,65
HCC,0.8,0.07999999999999997,Base case,0.4,0.04799999999999998,F2,65
HCC,1.2,0.13999999999999987,Base case,0.4,0.08399999999999992,F2,65
HCC,1.6,0.1799999999999998,Base case,0.4,0.10799999999999987,F2,65
HCC,2,0.19999999999999973,Base case,0.4,0.11999999999999984,F2,65
HCC,2.4,0.19999999999999973,Base case,0.4,0.11999999999999984,F2,65
HCC,2.8,0.2599999999999996,Base case,0.4,0.15599999999999978,F2,65
HCC,3.2,0.2999999999999996,Base case,0.4,0.17999999999999974,F2,65
HCC,3.6,0.3399999999999995,Base case,0.4,0.2039999999999997,F2,65
HCC,4,0.3499999999999995,Base case,0.4,0.2099999999999997,F2,65
HCC,4.4,0.4299999999999992,Base case,0.4,0.2579999999999995,F2,65
HCC,4.8,0.4499999999999991,Base case,0.4,0.26999999999999946,F2,65
HCC,5.2,0.4899999999999989,Base case,0.4,0.2939999999999993,F2,65
HCC,5.6,0.5199999999999987,Base case,0.4,0.3119999999999992,F2,65
HCC,6,0.5599999999999984,Base case,0.4,0.3359999999999991,F2,65
HCC,6.4,0.5699999999999985,Base case,0.4,0.3419999999999991,F2,65
HCC,6.8,0.5999999999999985,Base case,0.4,0.3599999999999991,F2,65
HCC,7.2,0.6099999999999984,Base case,0.4,0.36599999999999905,F2,65
HCC,7.6,0.6399999999999983,Base case,0.4,0.38399999999999895,F2,65
HCC,8,0.6599999999999981,Base case,0.4,0.39599999999999885,F2,65
HCC,8.4,0.689999999999998,Base case,0.4,0.41399999999999876,F2,65
HCC,8.8,0.699999999999998,Base case,0.4,0.41999999999999876,F2,65
HCC,9.2,0.7299999999999978,Base case,0.4,0.4379999999999986,F2,65
HCC,9.6,0.7399999999999977,Base case,0.4,0.44399999999999856,F2,65
HCC,10,0.7399999999999977,Base case,0.4,0.44399999999999856,F2,65
Decompensation,0,0,Base case,0.5,0,F2,65
Decompensation,0.4,0.08999999999999998,Base case,0.5,0.04499999999999999,F2,65
Decompensation,0.8,0.14999999999999988,Base case,0.5,0.07499999999999994,F2,65
Decompensation,1.2,0.20999999999999983,Base case,0.5,0.10499999999999991,F2,65
Decompensation,1.6,0.2899999999999997,Base case,0.5,0.14499999999999985,F2,65
Decompensation,2,0.3399999999999996,Base case,0.5,0.1699999999999998,F2,65
Decompensation,2.4,0.4299999999999993,Base case,0.5,0.21499999999999966,F2,65
Decompensation,2.8,0.479999999999999,Base case,0.5,0.2399999999999995,F2,65
Decompensation,3.2,0.5699999999999985,Base case,0.5,0.28499999999999925,F2,65
Decompensation,3.6,0.6999999999999976,Base case,0.5,0.3499999999999988,F2,65
Decompensation,4,0.7299999999999975,Base case,0.5,0.36499999999999877,F2,65
Decompensation,4.4,0.8299999999999971,Base case,0.5,0.41499999999999854,F2,65
Decompensation,4.8,0.849999999999997,Base case,0.5,0.4249999999999985,F2,65
Decompensation,5.2,0.9099999999999966,Base case,0.5,0.4549999999999983,F2,65
Decompensation,5.6,0.9699999999999962,Base case,0.5,0.4849999999999981,F2,65
Decompensation,6,1.0499999999999958,Base case,0.5,0.5249999999999979,F2,65
Decompensation,6.4,1.0899999999999954,Base case,0.5,0.5449999999999977,F2,65
Decompensation,6.8,1.159999999999995,Base case,0.5,0.5799999999999975,F2,65
Decompensation,7.2,1.2199999999999946,Base case,0.5,0.6099999999999973,F2,65
Decompensation,7.6,1.2599999999999945,Base case,0.5,0.6299999999999972,F2,65
Decompensation,8,1.2899999999999943,Base case,0.5,0.6449999999999971,F2,65
Decompensation,8.4,1.329999999999994,Base case,0.5,0.664999999999997,F2,65
Decompensation,8.8,1.3899999999999937,Base case,0.5,0.6949999999999968,F2,65
Decompensation,9.2,1.4499999999999933,Base case,0.5,0.7249999999999966,F2,65
Decompensation,9.6,1.5699999999999925,Base case,0.5,0.7849999999999963,F2,65
Decompensation,10,1.6199999999999923,Base case,0.5,0.8099999999999962,F2,65
HCC,0,0,Base case,0.5,0,F2,65
HCC,0.4,0.030000000000000002,Base case,0.5,0.015000000000000001,F2,65
HCC,0.8,0.07999999999999997,Base case,0.5,0.03999999999999999,F2,65
HCC,1.2,0.13999999999999987,Base case,0.5,0.06999999999999994,F2,65
HCC,1.6,0.1799999999999998,Base case,0.5,0.0899999999999999,F2,65
HCC,2,0.19999999999999973,Base case,0.5,0.09999999999999987,F2,65
HCC,2.4,0.19999999999999973,Base case,0.5,0.09999999999999987,F2,65
HCC,2.8,0.2599999999999996,Base case,0.5,0.1299999999999998,F2,65
HCC,3.2,0.2999999999999996,Base case,0.5,0.1499999999999998,F2,65
HCC,3.6,0.3399999999999995,Base case,0.5,0.16999999999999976,F2,65
HCC,4,0.3499999999999995,Base case,0.5,0.17499999999999974,F2,65
HCC,4.4,0.4299999999999992,Base case,0.5,0.2149999999999996,F2,65
HCC,4.8,0.4499999999999991,Base case,0.5,0.22499999999999956,F2,65
HCC,5.2,0.4899999999999989,Base case,0.5,0.24499999999999944,F2,65
HCC,5.6,0.5199999999999987,Base case,0.5,0.25999999999999934,F2,65
HCC,6,0.5599999999999984,Base case,0.5,0.2799999999999992,F2,65
HCC,6.4,0.5699999999999985,Base case,0.5,0.28499999999999925,F2,65
HCC,6.8,0.5999999999999985,Base case,0.5,0.29999999999999927,F2,65
HCC,7.2,0.6099999999999984,Base case,0.5,0.3049999999999992,F2,65
HCC,7.6,0.6399999999999983,Base case,0.5,0.3199999999999992,F2,65
HCC,8,0.6599999999999981,Base case,0.5,0.32999999999999907,F2,65
HCC,8.4,0.689999999999998,Base case,0.5,0.344999999999999,F2,65
HCC,8.8,0.699999999999998,Base case,0.5,0.349999999999999,F2,65
HCC,9.2,0.7299999999999978,Base case,0.5,0.3649999999999989,F2,65
HCC,9.6,0.7399999999999977,Base case,0.5,0.36999999999999883,F2,65
HCC,10,0.7399999999999977,Base case,0.5,0.36999999999999883,F2,65
Decompensation,0,0,Base case,0.6,0,F2,65
Decompensation,0.4,0.08999999999999998,Base case,0.6,0.036,F2,65
Decompensation,0.8,0.14999999999999988,Base case,0.6,0.05999999999999996,F2,65
Decompensation,1.2,0.20999999999999983,Base case,0.6,0.08399999999999992,F2,65
Decompensation,1.6,0.2899999999999997,Base case,0.6,0.11599999999999987,F2,65
Decompensation,2,0.3399999999999996,Base case,0.6,0.13599999999999984,F2,65
Decompensation,2.4,0.4299999999999993,Base case,0.6,0.17199999999999974,F2,65
Decompensation,2.8,0.479999999999999,Base case,0.6,0.19199999999999962,F2,65
Decompensation,3.2,0.5699999999999985,Base case,0.6,0.22799999999999937,F2,65
Decompensation,3.6,0.6999999999999976,Base case,0.6,0.2799999999999991,F2,65
Decompensation,4,0.7299999999999975,Base case,0.6,0.29199999999999904,F2,65
Decompensation,4.4,0.8299999999999971,Base case,0.6,0.33199999999999885,F2,65
Decompensation,4.8,0.849999999999997,Base case,0.6,0.3399999999999988,F2,65
Decompensation,5.2,0.9099999999999966,Base case,0.6,0.36399999999999866,F2,65
Decompensation,5.6,0.9699999999999962,Base case,0.6,0.3879999999999985,F2,65
Decompensation,6,1.0499999999999958,Base case,0.6,0.4199999999999983,F2,65
Decompensation,6.4,1.0899999999999954,Base case,0.6,0.43599999999999817,F2,65
Decompensation,6.8,1.159999999999995,Base case,0.6,0.463999999999998,F2,65
Decompensation,7.2,1.2199999999999946,Base case,0.6,0.4879999999999979,F2,65
Decompensation,7.6,1.2599999999999945,Base case,0.6,0.5039999999999979,F2,65
Decompensation,8,1.2899999999999943,Base case,0.6,0.5159999999999977,F2,65
Decompensation,8.4,1.329999999999994,Base case,0.6,0.5319999999999977,F2,65
Decompensation,8.8,1.3899999999999937,Base case,0.6,0.5559999999999975,F2,65
Decompensation,9.2,1.4499999999999933,Base case,0.6,0.5799999999999974,F2,65
Decompensation,9.6,1.5699999999999925,Base case,0.6,0.627999999999997,F2,65
Decompensation,10,1.6199999999999923,Base case,0.6,0.6479999999999969,F2,65
HCC,0,0,Base case,0.6,0,F2,65
HCC,0.4,0.030000000000000002,Base case,0.6,0.012000000000000002,F2,65
HCC,0.8,0.07999999999999997,Base case,0.6,0.031999999999999994,F2,65
HCC,1.2,0.13999999999999987,Base case,0.6,0.05599999999999995,F2,65
HCC,1.6,0.1799999999999998,Base case,0.6,0.07199999999999993,F2,65
HCC,2,0.19999999999999973,Base case,0.6,0.0799999999999999,F2,65
HCC,2.4,0.19999999999999973,Base case,0.6,0.0799999999999999,F2,65
HCC,2.8,0.2599999999999996,Base case,0.6,0.10399999999999986,F2,65
HCC,3.2,0.2999999999999996,Base case,0.6,0.11999999999999984,F2,65
HCC,3.6,0.3399999999999995,Base case,0.6,0.13599999999999982,F2,65
HCC,4,0.3499999999999995,Base case,0.6,0.1399999999999998,F2,65
HCC,4.4,0.4299999999999992,Base case,0.6,0.17199999999999968,F2,65
HCC,4.8,0.4499999999999991,Base case,0.6,0.17999999999999966,F2,65
HCC,5.2,0.4899999999999989,Base case,0.6,0.19599999999999956,F2,65
HCC,5.6,0.5199999999999987,Base case,0.6,0.20799999999999946,F2,65
HCC,6,0.5599999999999984,Base case,0.6,0.22399999999999937,F2,65
HCC,6.4,0.5699999999999985,Base case,0.6,0.22799999999999937,F2,65
HCC,6.8,0.5999999999999985,Base case,0.6,0.2399999999999994,F2,65
HCC,7.2,0.6099999999999984,Base case,0.6,0.24399999999999944,F2,65
HCC,7.6,0.6399999999999983,Base case,0.6,0.25599999999999934,F2,65
HCC,8,0.6599999999999981,Base case,0.6,0.2639999999999993,F2,65
HCC,8.4,0.689999999999998,Base case,0.6,0.2759999999999992,F2,65
HCC,8.8,0.699999999999998,Base case,0.6,0.2799999999999992,F2,65
HCC,9.2,0.7299999999999978,Base case,0.6,0.2919999999999991,F2,65
HCC,9.6,0.7399999999999977,Base case,0.6,0.2959999999999991,F2,65
HCC,10,0.7399999999999977,Base case,0.6,0.2959999999999991,F2,65
Decompensation,0,0,Base case,0.7,0,F2,65
Decompensation,0.4,0.08999999999999998,Base case,0.7,0.027,F2,65
Decompensation,0.8,0.14999999999999988,Base case,0.7,0.04499999999999998,F2,65
Decompensation,1.2,0.20999999999999983,Base case,0.7,0.06299999999999994,F2,65
Decompensation,1.6,0.2899999999999997,Base case,0.7,0.08699999999999991,F2,65
Decompensation,2,0.3399999999999996,Base case,0.7,0.1019999999999999,F2,65
Decompensation,2.4,0.4299999999999993,Base case,0.7,0.1289999999999998,F2,65
Decompensation,2.8,0.479999999999999,Base case,0.7,0.14399999999999974,F2,65
Decompensation,3.2,0.5699999999999985,Base case,0.7,0.17099999999999957,F2,65
Decompensation,3.6,0.6999999999999976,Base case,0.7,0.20999999999999933,F2,65
Decompensation,4,0.7299999999999975,Base case,0.7,0.21899999999999928,F2,65
Decompensation,4.4,0.8299999999999971,Base case,0.7,0.24899999999999914,F2,65
Decompensation,4.8,0.849999999999997,Base case,0.7,0.2549999999999991,F2,65
Decompensation,5.2,0.9099999999999966,Base case,0.7,0.272999999999999,F2,65
Decompensation,5.6,0.9699999999999962,Base case,0.7,0.2909999999999989,F2,65
Decompensation,6,1.0499999999999958,Base case,0.7,0.3149999999999987,F2,65
Decompensation,6.4,1.0899999999999954,Base case,0.7,0.3269999999999987,F2,65
Decompensation,6.8,1.159999999999995,Base case,0.7,0.3479999999999986,F2,65
Decompensation,7.2,1.2199999999999946,Base case,0.7,0.36599999999999844,F2,65
Decompensation,7.6,1.2599999999999945,Base case,0.7,0.3779999999999984,F2,65
Decompensation,8,1.2899999999999943,Base case,0.7,0.38699999999999835,F2,65
Decompensation,8.4,1.329999999999994,Base case,0.7,0.39899999999999824,F2,65
Decompensation,8.8,1.3899999999999937,Base case,0.7,0.4169999999999982,F2,65
Decompensation,9.2,1.4499999999999933,Base case,0.7,0.43499999999999805,F2,65
Decompensation,9.6,1.5699999999999925,Base case,0.7,0.4709999999999978,F2,65
Decompensation,10,1.6199999999999923,Base case,0.7,0.4859999999999977,F2,65
HCC,0,0,Base case,0.7,0,F2,65
HCC,0.4,0.030000000000000002,Base case,0.7,0.009000000000000001,F2,65
HCC,0.8,0.07999999999999997,Base case,0.7,0.023999999999999994,F2,65
HCC,1.2,0.13999999999999987,Base case,0.7,0.04199999999999997,F2,65
HCC,1.6,0.1799999999999998,Base case,0.7,0.053999999999999944,F2,65
HCC,2,0.19999999999999973,Base case,0.7,0.05999999999999993,F2,65
HCC,2.4,0.19999999999999973,Base case,0.7,0.05999999999999993,F2,65
HCC,2.8,0.2599999999999996,Base case,0.7,0.0779999999999999,F2,65
HCC,3.2,0.2999999999999996,Base case,0.7,0.08999999999999989,F2,65
HCC,3.6,0.3399999999999995,Base case,0.7,0.10199999999999985,F2,65
HCC,4,0.3499999999999995,Base case,0.7,0.10499999999999986,F2,65
HCC,4.4,0.4299999999999992,Base case,0.7,0.12899999999999978,F2,65
HCC,4.8,0.4499999999999991,Base case,0.7,0.13499999999999976,F2,65
HCC,5.2,0.4899999999999989,Base case,0.7,0.14699999999999966,F2,65
HCC,5.6,0.5199999999999987,Base case,0.7,0.15599999999999964,F2,65
HCC,6,0.5599999999999984,Base case,0.7,0.16799999999999954,F2,65
HCC,6.4,0.5699999999999985,Base case,0.7,0.17099999999999957,F2,65
HCC,6.8,0.5999999999999985,Base case,0.7,0.17999999999999958,F2,65
HCC,7.2,0.6099999999999984,Base case,0.7,0.18299999999999958,F2,65
HCC,7.6,0.6399999999999983,Base case,0.7,0.19199999999999953,F2,65
HCC,8,0.6599999999999981,Base case,0.7,0.19799999999999948,F2,65
HCC,8.4,0.689999999999998,Base case,0.7,0.2069999999999994,F2,65
HCC,8.8,0.699999999999998,Base case,0.7,0.2099999999999994,F2,65
HCC,9.2,0.7299999999999978,Base case,0.7,0.21899999999999936,F2,65
HCC,9.6,0.7399999999999977,Base case,0.7,0.22199999999999934,F2,65
HCC,10,0.7399999999999977,Base case,0.7,0.22199999999999934,F2,65
Decompensation,0,0,Low,0,0,F2,45
Decompensation,0.4,0.019999999999999993,Low,0,0.019999999999999993,F2,45
Decompensation,0.8,0.04999999999999998,Low,0,0.04999999999999998,F2,45
Decompensation,1.2,0.07999999999999996,Low,0,0.07999999999999996,F2,45
Decompensation,1.6,0.14999999999999983,Low,0,0.14999999999999983,F2,45
Decompensation,2,0.18999999999999975,Low,0,0.18999999999999975,F2,45
Decompensation,2.4,0.23999999999999969,Low,0,0.23999999999999969,F2,45
Decompensation,2.8,0.30999999999999955,Low,0,0.30999999999999955,F2,45
Decompensation,3.2,0.3399999999999995,Low,0,0.3399999999999995,F2,45
Decompensation,3.6,0.37999999999999945,Low,0,0.37999999999999945,F2,45
Decompensation,4,0.4299999999999995,Low,0,0.4299999999999995,F2,45
Decompensation,4.4,0.4699999999999996,Low,0,0.4699999999999996,F2,45
Decompensation,4.8,0.5399999999999997,Low,0,0.5399999999999997,F2,45
Decompensation,5.2,0.6099999999999994,Low,0,0.6099999999999994,F2,45
Decompensation,5.6,0.6599999999999991,Low,0,0.6599999999999991,F2,45
Decompensation,6,0.7099999999999993,Low,0,0.7099999999999993,F2,45
Decompensation,6.4,0.7299999999999993,Low,0,0.7299999999999993,F2,45
Decompensation,6.8,0.7599999999999993,Low,0,0.7599999999999993,F2,45
Decompensation,7.2,0.8299999999999992,Low,0,0.8299999999999992,F2,45
Decompensation,7.6,0.859999999999999,Low,0,0.859999999999999,F2,45
Decompensation,8,0.8799999999999988,Low,0,0.8799999999999988,F2,45
Decompensation,8.4,0.9099999999999987,Low,0,0.9099999999999987,F2,45
Decompensation,8.8,0.9799999999999982,Low,0,0.9799999999999982,F2,45
Decompensation,9.2,1.0499999999999978,Low,0,1.0499999999999978,F2,45
Decompensation,9.6,1.1099999999999977,Low,0,1.1099999999999977,F2,45
Decompensation,10,1.1599999999999973,Low,0,1.1599999999999973,F2,45
HCC,0,0,Low,0,0,F2,45
HCC,0.4,0.009999999999999998,Low,0,0.009999999999999998,F2,45
HCC,0.8,0.05999999999999997,Low,0,0.05999999999999997,F2,45
HCC,1.2,0.08999999999999996,Low,0,0.08999999999999996,F2,45
HCC,1.6,0.08999999999999996,Low,0,0.08999999999999996,F2,45
HCC,2,0.08999999999999996,Low,0,0.08999999999999996,F2,45
HCC,2.4,0.1199999999999999,Low,0,0.1199999999999999,F2,45
HCC,2.8,0.19999999999999973,Low,0,0.19999999999999973,F2,45
HCC,3.2,0.23999999999999969,Low,0,0.23999999999999969,F2,45
HCC,3.6,0.2799999999999996,Low,0,0.2799999999999996,F2,45
HCC,4,0.2999999999999996,Low,0,0.2999999999999996,F2,45
HCC,4.4,0.3299999999999995,Low,0,0.3299999999999995,F2,45
