Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Liver,3.2,5.630000000000032,Base case,1,0.4,3.3780000000000183,F4,65
Liver,3.6,6.200000000000042,Base case,1,0.4,3.7200000000000246,F4,65
Liver,4,6.7600000000000575,Base case,1,0.4,4.056000000000035,F4,65
Liver,4.4,7.300000000000072,Base case,1,0.4,4.3800000000000425,F4,65
Liver,4.8,7.820000000000084,Base case,1,0.4,4.69200000000005,F4,65
Liver,5.2,8.490000000000103,Base case,1,0.4,5.094000000000062,F4,65
Liver,5.6,9.14000000000012,Base case,1,0.4,5.484000000000072,F4,65
Liver,6,9.670000000000133,Base case,1,0.4,5.80200000000008,F4,65
Liver,6.4,10.130000000000146,Base case,1,0.4,6.078000000000088,F4,65
Liver,6.8,10.61000000000016,Base case,1,0.4,6.366000000000096,F4,65
Liver,7.2,11.190000000000172,Base case,1,0.4,6.714000000000103,F4,65
Liver,7.6,11.610000000000184,Base case,1,0.4,6.966000000000109,F4,65
Liver,8,12.040000000000195,Base case,1,0.4,7.2240000000001166,F4,65
Liver,8.4,12.470000000000205,Base case,1,0.4,7.482000000000122,F4,65
Liver,8.8,12.790000000000179,Base case,1,0.4,7.674000000000107,F4,65
Liver,9.2,13.220000000000143,Base case,1,0.4,7.932000000000085,F4,65
Liver,9.6,13.650000000000112,Base case,1,0.4,8.190000000000067,F4,65
Liver,10,13.900000000000091,Base case,1,0.4,8.340000000000055,F4,65
Other,0,0,Base case,1,0.5,0,F4,65
Other,0.4,1.7599999999999991,Base case,1,0.5,0.5279999999999997,F4,65
Other,0.8,3.2299999999999933,Base case,1,0.5,0.968999999999998,F4,65
Other,1.2,4.800000000000006,Base case,1,0.5,1.4400000000000017,F4,65
Other,1.6,6.31000000000002,Base case,1,0.5,1.8930000000000058,F4,65
Other,2,7.790000000000047,Base case,1,0.5,2.337000000000014,F4,65
Other,2.4,9.56000000000007,Base case,1,0.5,2.8680000000000208,F4,65
Other,2.8,11.200000000000099,Base case,1,0.5,3.3600000000000296,F4,65
Other,3.2,12.960000000000104,Base case,1,0.5,3.888000000000031,F4,65
Other,3.6,14.410000000000068,Base case,1,0.5,4.32300000000002,F4,65
