Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Liver,10,1.0799999999999954,Low,1.1,0.2,0.8639999999999963,F2,45
Other,10,4.430000000000012,Low,1.1,0.3,2.1928500000000066,F2,45
Liver,10,1.0799999999999954,Low,1.1,0.3,0.7559999999999967,F2,45
Other,10,4.430000000000012,Low,1.1,0.4,2.1928500000000066,F2,45
Liver,10,1.0799999999999954,Low,1.1,0.4,0.6479999999999972,F2,45
Other,10,4.430000000000012,Low,1.05,0.5,2.0931750000000062,F2,45
Liver,10,1.0799999999999954,Low,1.05,0.5,0.5399999999999977,F2,45
Other,10,4.430000000000012,Low,1.1,0.6,2.1928500000000066,F2,45
Liver,10,1.0799999999999954,Low,1.1,0.6,0.43199999999999816,F2,45
Other,10,4.430000000000012,Low,1.1,0.7,2.1928500000000066,F2,45
Liver,10,1.0799999999999954,Low,1.1,0.7,0.3239999999999987,F2,45
Other,10,12.2400000000002,Low,0,0,12.2400000000002,F2,55
Liver,10,0.9799999999999982,Low,0,0,0.9799999999999982,F2,55
Other,10,12.2400000000002,Low,0.95,0,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0,0.9799999999999982,F2,55
Other,10,12.2400000000002,Low,0.9,0,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0,0.9799999999999982,F2,55
Other,10,12.2400000000002,Low,0.85,0,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0,0.9799999999999982,F2,55
Other,10,12.2400000000002,Low,1,0.1,5.50800000000009,F2,55
Liver,10,0.9799999999999982,Low,1,0.1,0.8819999999999985,F2,55
Other,10,12.2400000000002,Low,1,0.2,5.50800000000009,F2,55
Liver,10,0.9799999999999982,Low,1,0.2,0.7839999999999986,F2,55
Other,10,12.2400000000002,Low,1,0.3,5.50800000000009,F2,55
Liver,10,0.9799999999999982,Low,1,0.3,0.6859999999999987,F2,55
Other,10,12.2400000000002,Low,1,0.4,5.50800000000009,F2,55
Liver,10,0.9799999999999982,Low,1,0.4,0.587999999999999,F2,55
Other,10,12.2400000000002,Low,1,0.5,5.50800000000009,F2,55
Liver,10,0.9799999999999982,Low,1,0.5,0.4899999999999991,F2,55
Other,10,12.2400000000002,Low,1,0.6,5.50800000000009,F2,55
Liver,10,0.9799999999999982,Low,1,0.6,0.3919999999999993,F2,55
Other,10,12.2400000000002,Low,1,0.7,5.50800000000009,F2,55
Liver,10,0.9799999999999982,Low,1,0.7,0.29399999999999954,F2,55
Other,10,12.2400000000002,Low,0.95,0.1,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0.1,0.8819999999999985,F2,55
Other,10,12.2400000000002,Low,0.95,0.2,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0.2,0.7839999999999986,F2,55
Other,10,12.2400000000002,Low,0.95,0.3,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0.3,0.6859999999999987,F2,55
Other,10,12.2400000000002,Low,0.95,0.4,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0.4,0.587999999999999,F2,55
Other,10,12.2400000000002,Low,0.95,0.5,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0.5,0.4899999999999991,F2,55
Other,10,12.2400000000002,Low,0.95,0.6,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0.6,0.3919999999999993,F2,55
Other,10,12.2400000000002,Low,0.95,0.7,5.232600000000085,F2,55
Liver,10,0.9799999999999982,Low,0.95,0.7,0.29399999999999954,F2,55
Other,10,12.2400000000002,Low,0.9,0.1,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0.1,0.8819999999999985,F2,55
Other,10,12.2400000000002,Low,0.9,0.2,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0.2,0.7839999999999986,F2,55
Other,10,12.2400000000002,Low,0.9,0.3,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0.3,0.6859999999999987,F2,55
Other,10,12.2400000000002,Low,0.9,0.4,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0.4,0.587999999999999,F2,55
Other,10,12.2400000000002,Low,0.9,0.5,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0.5,0.4899999999999991,F2,55
Other,10,12.2400000000002,Low,0.9,0.6,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0.6,0.3919999999999993,F2,55
Other,10,12.2400000000002,Low,0.9,0.7,4.957200000000081,F2,55
Liver,10,0.9799999999999982,Low,0.9,0.7,0.29399999999999954,F2,55
Other,10,12.2400000000002,Low,0.85,0.1,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0.1,0.8819999999999985,F2,55
Other,10,12.2400000000002,Low,0.85,0.2,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0.2,0.7839999999999986,F2,55
Other,10,12.2400000000002,Low,0.85,0.3,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0.3,0.6859999999999987,F2,55
Other,10,12.2400000000002,Low,0.85,0.4,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0.4,0.587999999999999,F2,55
Other,10,12.2400000000002,Low,0.85,0.5,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0.5,0.4899999999999991,F2,55
Other,10,12.2400000000002,Low,0.85,0.6,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0.6,0.3919999999999993,F2,55
Other,10,12.2400000000002,Low,0.85,0.7,4.681800000000076,F2,55
Liver,10,0.9799999999999982,Low,0.85,0.7,0.29399999999999954,F2,55
Other,10,12.2400000000002,Low,1.05,0.1,5.7834000000000945,F2,55
Liver,10,0.9799999999999982,Low,1.05,0.1,0.8819999999999985,F2,55
Other,10,12.2400000000002,Low,1.05,0.2,5.7834000000000945,F2,55
Liver,10,0.9799999999999982,Low,1.05,0.2,0.7839999999999986,F2,55
Other,10,12.2400000000002,Low,1.05,0.3,5.7834000000000945,F2,55
Liver,10,0.9799999999999982,Low,1.05,0.3,0.6859999999999987,F2,55
Other,10,12.2400000000002,Low,1.05,0.4,5.7834000000000945,F2,55
Liver,10,0.9799999999999982,Low,1.05,0.4,0.587999999999999,F2,55
Other,10,12.2400000000002,Low,1.1,0.5,6.058800000000099,F2,55
Liver,10,0.9799999999999982,Low,1.1,0.5,0.4899999999999991,F2,55
Other,10,12.2400000000002,Low,1.05,0.6,5.7834000000000945,F2,55
Liver,10,0.9799999999999982,Low,1.05,0.6,0.3919999999999993,F2,55
Other,10,12.2400000000002,Low,1.05,0.7,5.7834000000000945,F2,55
Liver,10,0.9799999999999982,Low,1.05,0.7,0.29399999999999954,F2,55
Other,10,12.2400000000002,Low,1.1,0.1,6.058800000000099,F2,55
Liver,10,0.9799999999999982,Low,1.1,0.1,0.8819999999999985,F2,55
Other,10,12.2400000000002,Low,1.1,0.2,6.058800000000099,F2,55
Liver,10,0.9799999999999982,Low,1.1,0.2,0.7839999999999986,F2,55
Other,10,12.2400000000002,Low,1.1,0.3,6.058800000000099,F2,55
Liver,10,0.9799999999999982,Low,1.1,0.3,0.6859999999999987,F2,55
Other,10,12.2400000000002,Low,1.1,0.4,6.058800000000099,F2,55
Liver,10,0.9799999999999982,Low,1.1,0.4,0.587999999999999,F2,55
Other,10,12.2400000000002,Low,1.05,0.5,5.7834000000000945,F2,55
Liver,10,0.9799999999999982,Low,1.05,0.5,0.4899999999999991,F2,55
Other,10,12.2400000000002,Low,1.1,0.6,6.058800000000099,F2,55
Liver,10,0.9799999999999982,Low,1.1,0.6,0.3919999999999993,F2,55
Other,10,12.2400000000002,Low,1.1,0.7,6.058800000000099,F2,55
Liver,10,0.9799999999999982,Low,1.1,0.7,0.29399999999999954,F2,55
Other,10,30.55999999999932,Low,0,0,30.55999999999932,F2,65
Liver,10,0.8699999999999998,Low,0,0,0.8699999999999998,F2,65
Other,10,30.55999999999932,Low,0.95,0,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0,0.8699999999999998,F2,65
Other,10,30.55999999999932,Low,0.9,0,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0,0.8699999999999998,F2,65
Other,10,30.55999999999932,Low,0.85,0,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0,0.8699999999999998,F2,65
Other,10,30.55999999999932,Low,1,0.1,13.751999999999695,F2,65
Liver,10,0.8699999999999998,Low,1,0.1,0.7829999999999998,F2,65
Other,10,30.55999999999932,Low,1,0.2,13.751999999999695,F2,65
Liver,10,0.8699999999999998,Low,1,0.2,0.6959999999999998,F2,65
Other,10,30.55999999999932,Low,1,0.3,13.751999999999695,F2,65
Liver,10,0.8699999999999998,Low,1,0.3,0.6089999999999998,F2,65
Other,10,30.55999999999932,Low,1,0.4,13.751999999999695,F2,65
Liver,10,0.8699999999999998,Low,1,0.4,0.5219999999999998,F2,65
Other,10,30.55999999999932,Low,1,0.5,13.751999999999695,F2,65
Liver,10,0.8699999999999998,Low,1,0.5,0.4349999999999999,F2,65
Other,10,30.55999999999932,Low,1,0.6,13.751999999999695,F2,65
Liver,10,0.8699999999999998,Low,1,0.6,0.3479999999999999,F2,65
Other,10,30.55999999999932,Low,1,0.7,13.751999999999695,F2,65
Liver,10,0.8699999999999998,Low,1,0.7,0.26099999999999995,F2,65
Other,10,30.55999999999932,Low,0.95,0.1,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0.1,0.7829999999999998,F2,65
Other,10,30.55999999999932,Low,0.95,0.2,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0.2,0.6959999999999998,F2,65
Other,10,30.55999999999932,Low,0.95,0.3,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0.3,0.6089999999999998,F2,65
Other,10,30.55999999999932,Low,0.95,0.4,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0.4,0.5219999999999998,F2,65
Other,10,30.55999999999932,Low,0.95,0.5,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0.5,0.4349999999999999,F2,65
Other,10,30.55999999999932,Low,0.95,0.6,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0.6,0.3479999999999999,F2,65
Other,10,30.55999999999932,Low,0.95,0.7,13.06439999999971,F2,65
Liver,10,0.8699999999999998,Low,0.95,0.7,0.26099999999999995,F2,65
Other,10,30.55999999999932,Low,0.9,0.1,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0.1,0.7829999999999998,F2,65
Other,10,30.55999999999932,Low,0.9,0.2,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0.2,0.6959999999999998,F2,65
Other,10,30.55999999999932,Low,0.9,0.3,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0.3,0.6089999999999998,F2,65
Other,10,30.55999999999932,Low,0.9,0.4,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0.4,0.5219999999999998,F2,65
Other,10,30.55999999999932,Low,0.9,0.5,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0.5,0.4349999999999999,F2,65
Other,10,30.55999999999932,Low,0.9,0.6,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0.6,0.3479999999999999,F2,65
Other,10,30.55999999999932,Low,0.9,0.7,12.376799999999726,F2,65
Liver,10,0.8699999999999998,Low,0.9,0.7,0.26099999999999995,F2,65
Other,10,30.55999999999932,Low,0.85,0.1,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0.1,0.7829999999999998,F2,65
Other,10,30.55999999999932,Low,0.85,0.2,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0.2,0.6959999999999998,F2,65
Other,10,30.55999999999932,Low,0.85,0.3,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0.3,0.6089999999999998,F2,65
Other,10,30.55999999999932,Low,0.85,0.4,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0.4,0.5219999999999998,F2,65
Other,10,30.55999999999932,Low,0.85,0.5,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0.5,0.4349999999999999,F2,65
Other,10,30.55999999999932,Low,0.85,0.6,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0.6,0.3479999999999999,F2,65
Other,10,30.55999999999932,Low,0.85,0.7,11.68919999999974,F2,65
Liver,10,0.8699999999999998,Low,0.85,0.7,0.26099999999999995,F2,65
Other,10,30.55999999999932,Low,1.05,0.1,14.43959999999968,F2,65
Liver,10,0.8699999999999998,Low,1.05,0.1,0.7829999999999998,F2,65
Other,10,30.55999999999932,Low,1.05,0.2,14.43959999999968,F2,65
Liver,10,0.8699999999999998,Low,1.05,0.2,0.6959999999999998,F2,65
Other,10,30.55999999999932,Low,1.05,0.3,14.43959999999968,F2,65
Liver,10,0.8699999999999998,Low,1.05,0.3,0.6089999999999998,F2,65
Other,10,30.55999999999932,Low,1.05,0.4,14.43959999999968,F2,65
Liver,10,0.8699999999999998,Low,1.05,0.4,0.5219999999999998,F2,65
Other,10,30.55999999999932,Low,1.1,0.5,15.127199999999666,F2,65
Liver,10,0.8699999999999998,Low,1.1,0.5,0.4349999999999999,F2,65
Other,10,30.55999999999932,Low,1.05,0.6,14.43959999999968,F2,65
Liver,10,0.8699999999999998,Low,1.05,0.6,0.3479999999999999,F2,65
Other,10,30.55999999999932,Low,1.05,0.7,14.43959999999968,F2,65
Liver,10,0.8699999999999998,Low,1.05,0.7,0.26099999999999995,F2,65
Other,10,30.55999999999932,Low,1.1,0.1,15.127199999999666,F2,65
Liver,10,0.8699999999999998,Low,1.1,0.1,0.7829999999999998,F2,65
Other,10,30.55999999999932,Low,1.1,0.2,15.127199999999666,F2,65
Liver,10,0.8699999999999998,Low,1.1,0.2,0.6959999999999998,F2,65
Other,10,30.55999999999932,Low,1.1,0.3,15.127199999999666,F2,65
Liver,10,0.8699999999999998,Low,1.1,0.3,0.6089999999999998,F2,65
Other,10,30.55999999999932,Low,1.1,0.4,15.127199999999666,F2,65
Liver,10,0.8699999999999998,Low,1.1,0.4,0.5219999999999998,F2,65
Other,10,30.55999999999932,Low,1.05,0.5,14.43959999999968,F2,65
Liver,10,0.8699999999999998,Low,1.05,0.5,0.4349999999999999,F2,65
Other,10,30.55999999999932,Low,1.1,0.6,15.127199999999666,F2,65
Liver,10,0.8699999999999998,Low,1.1,0.6,0.3479999999999999,F2,65
Other,10,30.55999999999932,Low,1.1,0.7,15.127199999999666,F2,65
Liver,10,0.8699999999999998,Low,1.1,0.7,0.26099999999999995,F2,65
Other,10,4.310000000000009,High,0,0,4.310000000000009,F2,45
Liver,10,2.3099999999999885,High,0,0,2.3099999999999885,F2,45
Other,10,4.310000000000009,High,0.95,0,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0,2.3099999999999885,F2,45
Other,10,4.310000000000009,High,0.9,0,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0,2.3099999999999885,F2,45
Other,10,4.310000000000009,High,0.85,0,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0,2.3099999999999885,F2,45
Other,10,4.310000000000009,High,1,0.1,1.939500000000004,F2,45
Liver,10,2.3099999999999885,High,1,0.1,2.0789999999999895,F2,45
Other,10,4.310000000000009,High,1,0.2,1.939500000000004,F2,45
Liver,10,2.3099999999999885,High,1,0.2,1.847999999999991,F2,45
Other,10,4.310000000000009,High,1,0.3,1.939500000000004,F2,45
Liver,10,2.3099999999999885,High,1,0.3,1.6169999999999918,F2,45
Other,10,4.310000000000009,High,1,0.4,1.939500000000004,F2,45
Liver,10,2.3099999999999885,High,1,0.4,1.385999999999993,F2,45
Other,10,4.310000000000009,High,1,0.5,1.939500000000004,F2,45
Liver,10,2.3099999999999885,High,1,0.5,1.1549999999999943,F2,45
Other,10,4.310000000000009,High,1,0.6,1.939500000000004,F2,45
Liver,10,2.3099999999999885,High,1,0.6,0.9239999999999955,F2,45
Other,10,4.310000000000009,High,1,0.7,1.939500000000004,F2,45
Liver,10,2.3099999999999885,High,1,0.7,0.6929999999999966,F2,45
Other,10,4.310000000000009,High,0.95,0.1,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0.1,2.0789999999999895,F2,45
Other,10,4.310000000000009,High,0.95,0.2,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0.2,1.847999999999991,F2,45
Other,10,4.310000000000009,High,0.95,0.3,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0.3,1.6169999999999918,F2,45
Other,10,4.310000000000009,High,0.95,0.4,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0.4,1.385999999999993,F2,45
Other,10,4.310000000000009,High,0.95,0.5,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0.5,1.1549999999999943,F2,45
Other,10,4.310000000000009,High,0.95,0.6,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0.6,0.9239999999999955,F2,45
Other,10,4.310000000000009,High,0.95,0.7,1.842525000000004,F2,45
Liver,10,2.3099999999999885,High,0.95,0.7,0.6929999999999966,F2,45
Other,10,4.310000000000009,High,0.9,0.1,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0.1,2.0789999999999895,F2,45
Other,10,4.310000000000009,High,0.9,0.2,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0.2,1.847999999999991,F2,45
Other,10,4.310000000000009,High,0.9,0.3,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0.3,1.6169999999999918,F2,45
Other,10,4.310000000000009,High,0.9,0.4,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0.4,1.385999999999993,F2,45
Other,10,4.310000000000009,High,0.9,0.5,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0.5,1.1549999999999943,F2,45
Other,10,4.310000000000009,High,0.9,0.6,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0.6,0.9239999999999955,F2,45
Other,10,4.310000000000009,High,0.9,0.7,1.7455500000000037,F2,45
Liver,10,2.3099999999999885,High,0.9,0.7,0.6929999999999966,F2,45
Other,10,4.310000000000009,High,0.85,0.1,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0.1,2.0789999999999895,F2,45
Other,10,4.310000000000009,High,0.85,0.2,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0.2,1.847999999999991,F2,45
Other,10,4.310000000000009,High,0.85,0.3,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0.3,1.6169999999999918,F2,45
Other,10,4.310000000000009,High,0.85,0.4,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0.4,1.385999999999993,F2,45
Other,10,4.310000000000009,High,0.85,0.5,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0.5,1.1549999999999943,F2,45
Other,10,4.310000000000009,High,0.85,0.6,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0.6,0.9239999999999955,F2,45
Other,10,4.310000000000009,High,0.85,0.7,1.6485750000000035,F2,45
Liver,10,2.3099999999999885,High,0.85,0.7,0.6929999999999966,F2,45
Other,10,4.310000000000009,High,1.05,0.1,2.0364750000000043,F2,45
Liver,10,2.3099999999999885,High,1.05,0.1,2.0789999999999895,F2,45
Other,10,4.310000000000009,High,1.05,0.2,2.0364750000000043,F2,45
Liver,10,2.3099999999999885,High,1.05,0.2,1.847999999999991,F2,45
Other,10,4.310000000000009,High,1.05,0.3,2.0364750000000043,F2,45
Liver,10,2.3099999999999885,High,1.05,0.3,1.6169999999999918,F2,45
Other,10,4.310000000000009,High,1.05,0.4,2.0364750000000043,F2,45
Liver,10,2.3099999999999885,High,1.05,0.4,1.385999999999993,F2,45
Other,10,4.310000000000009,High,1.1,0.5,2.1334500000000047,F2,45
Liver,10,2.3099999999999885,High,1.1,0.5,1.1549999999999943,F2,45
Other,10,4.310000000000009,High,1.05,0.6,2.0364750000000043,F2,45
Liver,10,2.3099999999999885,High,1.05,0.6,0.9239999999999955,F2,45
Other,10,4.310000000000009,High,1.05,0.7,2.0364750000000043,F2,45
Liver,10,2.3099999999999885,High,1.05,0.7,0.6929999999999966,F2,45
Other,10,4.310000000000009,High,1.1,0.1,2.1334500000000047,F2,45
Liver,10,2.3099999999999885,High,1.1,0.1,2.0789999999999895,F2,45
Other,10,4.310000000000009,High,1.1,0.2,2.1334500000000047,F2,45
Liver,10,2.3099999999999885,High,1.1,0.2,1.847999999999991,F2,45
Other,10,4.310000000000009,High,1.1,0.3,2.1334500000000047,F2,45
Liver,10,2.3099999999999885,High,1.1,0.3,1.6169999999999918,F2,45
Other,10,4.310000000000009,High,1.1,0.4,2.1334500000000047,F2,45
Liver,10,2.3099999999999885,High,1.1,0.4,1.385999999999993,F2,45
Other,10,4.310000000000009,High,1.05,0.5,2.0364750000000043,F2,45
Liver,10,2.3099999999999885,High,1.05,0.5,1.1549999999999943,F2,45
Other,10,4.310000000000009,High,1.1,0.6,2.1334500000000047,F2,45
Liver,10,2.3099999999999885,High,1.1,0.6,0.9239999999999955,F2,45
Other,10,4.310000000000009,High,1.1,0.7,2.1334500000000047,F2,45
Liver,10,2.3099999999999885,High,1.1,0.7,0.6929999999999966,F2,45
Other,10,12.3000000000002,High,0,0,12.3000000000002,F2,55
Liver,10,2.019999999999992,High,0,0,2.019999999999992,F2,55
Other,10,12.3000000000002,High,0.95,0,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0,2.019999999999992,F2,55
Other,10,12.3000000000002,High,0.9,0,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0,2.019999999999992,F2,55
Other,10,12.3000000000002,High,0.85,0,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0,2.019999999999992,F2,55
Other,10,12.3000000000002,High,1,0.1,5.53500000000009,F2,55
Liver,10,2.019999999999992,High,1,0.1,1.817999999999993,F2,55
Other,10,12.3000000000002,High,1,0.2,5.53500000000009,F2,55
Liver,10,2.019999999999992,High,1,0.2,1.6159999999999934,F2,55
Other,10,12.3000000000002,High,1,0.3,5.53500000000009,F2,55
Liver,10,2.019999999999992,High,1,0.3,1.4139999999999942,F2,55
Other,10,12.3000000000002,High,1,0.4,5.53500000000009,F2,55
Liver,10,2.019999999999992,High,1,0.4,1.2119999999999953,F2,55
Other,10,12.3000000000002,High,1,0.5,5.53500000000009,F2,55
Liver,10,2.019999999999992,High,1,0.5,1.009999999999996,F2,55
Other,10,12.3000000000002,High,1,0.6,5.53500000000009,F2,55
Liver,10,2.019999999999992,High,1,0.6,0.8079999999999967,F2,55
Other,10,12.3000000000002,High,1,0.7,5.53500000000009,F2,55
Liver,10,2.019999999999992,High,1,0.7,0.6059999999999977,F2,55
Other,10,12.3000000000002,High,0.95,0.1,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0.1,1.817999999999993,F2,55
Other,10,12.3000000000002,High,0.95,0.2,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0.2,1.6159999999999934,F2,55
Other,10,12.3000000000002,High,0.95,0.3,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0.3,1.4139999999999942,F2,55
Other,10,12.3000000000002,High,0.95,0.4,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0.4,1.2119999999999953,F2,55
Other,10,12.3000000000002,High,0.95,0.5,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0.5,1.009999999999996,F2,55
Other,10,12.3000000000002,High,0.95,0.6,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0.6,0.8079999999999967,F2,55
Other,10,12.3000000000002,High,0.95,0.7,5.258250000000085,F2,55
Liver,10,2.019999999999992,High,0.95,0.7,0.6059999999999977,F2,55
Other,10,12.3000000000002,High,0.9,0.1,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0.1,1.817999999999993,F2,55
Other,10,12.3000000000002,High,0.9,0.2,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0.2,1.6159999999999934,F2,55
Other,10,12.3000000000002,High,0.9,0.3,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0.3,1.4139999999999942,F2,55
Other,10,12.3000000000002,High,0.9,0.4,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0.4,1.2119999999999953,F2,55
Other,10,12.3000000000002,High,0.9,0.5,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0.5,1.009999999999996,F2,55
Other,10,12.3000000000002,High,0.9,0.6,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0.6,0.8079999999999967,F2,55
Other,10,12.3000000000002,High,0.9,0.7,4.981500000000081,F2,55
Liver,10,2.019999999999992,High,0.9,0.7,0.6059999999999977,F2,55
Other,10,12.3000000000002,High,0.85,0.1,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0.1,1.817999999999993,F2,55
Other,10,12.3000000000002,High,0.85,0.2,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0.2,1.6159999999999934,F2,55
Other,10,12.3000000000002,High,0.85,0.3,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0.3,1.4139999999999942,F2,55
Other,10,12.3000000000002,High,0.85,0.4,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0.4,1.2119999999999953,F2,55
Other,10,12.3000000000002,High,0.85,0.5,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0.5,1.009999999999996,F2,55
Other,10,12.3000000000002,High,0.85,0.6,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0.6,0.8079999999999967,F2,55
Other,10,12.3000000000002,High,0.85,0.7,4.704750000000076,F2,55
Liver,10,2.019999999999992,High,0.85,0.7,0.6059999999999977,F2,55
Other,10,12.3000000000002,High,1.05,0.1,5.811750000000095,F2,55
Liver,10,2.019999999999992,High,1.05,0.1,1.817999999999993,F2,55
Other,10,12.3000000000002,High,1.05,0.2,5.811750000000095,F2,55
Liver,10,2.019999999999992,High,1.05,0.2,1.6159999999999934,F2,55
Other,10,12.3000000000002,High,1.05,0.3,5.811750000000095,F2,55
Liver,10,2.019999999999992,High,1.05,0.3,1.4139999999999942,F2,55
Other,10,12.3000000000002,High,1.05,0.4,5.811750000000095,F2,55
Liver,10,2.019999999999992,High,1.05,0.4,1.2119999999999953,F2,55
Other,10,12.3000000000002,High,1.1,0.5,6.088500000000099,F2,55
Liver,10,2.019999999999992,High,1.1,0.5,1.009999999999996,F2,55
Other,10,12.3000000000002,High,1.05,0.6,5.811750000000095,F2,55
Liver,10,2.019999999999992,High,1.05,0.6,0.8079999999999967,F2,55
Other,10,12.3000000000002,High,1.05,0.7,5.811750000000095,F2,55
Liver,10,2.019999999999992,High,1.05,0.7,0.6059999999999977,F2,55
Other,10,12.3000000000002,High,1.1,0.1,6.088500000000099,F2,55
Liver,10,2.019999999999992,High,1.1,0.1,1.817999999999993,F2,55
Other,10,12.3000000000002,High,1.1,0.2,6.088500000000099,F2,55
Liver,10,2.019999999999992,High,1.1,0.2,1.6159999999999934,F2,55
Other,10,12.3000000000002,High,1.1,0.3,6.088500000000099,F2,55
Liver,10,2.019999999999992,High,1.1,0.3,1.4139999999999942,F2,55
Other,10,12.3000000000002,High,1.1,0.4,6.088500000000099,F2,55
Liver,10,2.019999999999992,High,1.1,0.4,1.2119999999999953,F2,55
